Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Correction type,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites
66,,468377.555,4313374.265,2421.217,,-105.36502910,38.96876953,2407.190,Global,0.010,0.013,0.013,0.016,1.734,m,FIX,RTK,2025-07-11 11:17:16.0 UTC-06:00,2025-07-11 11:17:19.0 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,79.994,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
67,,468377.262,4313374.395,2421.232,,-105.36503248,38.96877070,2407.206,Global,0.011,0.011,0.012,0.015,1.734,m,FIX,RTK,2025-07-11 11:17:26.6 UTC-06:00,2025-07-11 11:17:29.6 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,80.208,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
68,,468377.132,4313374.400,2421.286,,-105.36503398,38.96877074,2407.260,Global,0.010,0.011,0.013,0.015,1.734,m,FIX,RTK,2025-07-11 11:17:40.0 UTC-06:00,2025-07-11 11:17:43.0 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,80.266,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
69,,468376.917,4313374.556,2421.342,,-105.36503648,38.96877213,2407.316,Global,0.012,0.012,0.017,0.017,1.734,m,FIX,RTK,2025-07-11 11:17:49.8 UTC-06:00,2025-07-11 11:17:52.8 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,80.489,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
70,,468376.725,4313374.574,2421.322,,-105.36503869,38.96877229,2407.296,Global,0.015,0.011,0.012,0.019,1.734,m,FIX,RTK,2025-07-11 11:18:00.6 UTC-06:00,2025-07-11 11:18:03.6 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,80.584,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
71,,468376.558,4313374.605,2421.368,,-105.36504061,38.96877256,2407.342,Global,0.012,0.011,0.012,0.016,1.734,m,FIX,RTK,2025-07-11 11:18:11.0 UTC-06:00,2025-07-11 11:18:14.0 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,80.660,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
72,,468376.386,4313374.622,2421.390,,-105.36504260,38.96877271,2407.364,Global,0.010,0.012,0.011,0.016,1.734,m,FIX,RTK,2025-07-11 11:18:20.4 UTC-06:00,2025-07-11 11:18:23.4 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,80.747,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
73,,468376.182,4313374.668,2421.440,,-105.36504496,38.96877312,2407.414,Global,0.011,0.011,0.010,0.016,1.734,m,FIX,RTK,2025-07-11 11:18:31.2 UTC-06:00,2025-07-11 11:18:34.2 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,80.864,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
74,,468375.954,4313374.813,2421.446,,-105.36504760,38.96877441,2407.420,Global,0.011,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 11:18:41.0 UTC-06:00,2025-07-11 11:18:44.0 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,81.089,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
75,,468375.728,4313374.826,2421.444,,-105.36505021,38.96877453,2407.418,Global,0.011,0.012,0.010,0.016,1.734,m,FIX,RTK,2025-07-11 11:18:51.0 UTC-06:00,2025-07-11 11:18:54.0 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,81.189,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
76,,468375.580,4313374.884,2421.440,,-105.36505192,38.96877504,2407.414,Global,0.010,0.010,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 11:19:01.6 UTC-06:00,2025-07-11 11:19:04.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,81.301,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
77,,468375.399,4313374.988,2421.584,,-105.36505401,38.96877597,2407.558,Global,0.010,0.011,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 11:19:11.8 UTC-06:00,2025-07-11 11:19:14.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,81.458,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
78,,468375.293,4313375.031,2421.602,,-105.36505524,38.96877635,2407.576,Global,0.012,0.017,0.011,0.021,1.734,m,FIX,RTK,2025-07-11 11:19:24.2 UTC-06:00,2025-07-11 11:19:27.2 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,81.541,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
79,,468375.098,4313375.094,2421.629,,-105.36505749,38.96877692,2407.603,Global,0.011,0.015,0.011,0.018,1.734,m,FIX,RTK,2025-07-11 11:19:32.8 UTC-06:00,2025-07-11 11:19:35.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,81.661,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
80,,468374.938,4313375.245,2421.598,,-105.36505935,38.96877827,2407.572,Global,0.018,0.026,0.012,0.032,1.734,m,FIX,RTK,2025-07-11 11:19:40.6 UTC-06:00,2025-07-11 11:19:43.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,81.859,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
81,,468374.744,4313375.355,2421.598,,-105.36506159,38.96877926,2407.572,Global,0.011,0.015,0.010,0.019,1.734,m,FIX,RTK,2025-07-11 11:19:54.8 UTC-06:00,2025-07-11 11:19:57.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,82.065,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
82,,468374.595,4313375.442,2421.597,,-105.36506332,38.96878003,2407.571,Global,0.012,0.010,0.011,0.016,1.734,m,FIX,RTK,2025-07-11 11:20:11.6 UTC-06:00,2025-07-11 11:20:14.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,82.197,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
83,,468374.397,4313375.518,2421.662,,-105.36506561,38.96878071,2407.636,Global,0.011,0.012,0.013,0.017,1.734,m,FIX,RTK,2025-07-11 11:20:20.0 UTC-06:00,2025-07-11 11:20:23.0 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,82.340,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
84,,468374.226,4313375.564,2421.700,,-105.36506758,38.96878112,2407.674,Global,0.011,0.012,0.010,0.016,1.734,m,FIX,RTK,2025-07-11 11:20:29.8 UTC-06:00,2025-07-11 11:20:32.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,82.446,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
85,,468374.002,4313375.662,2421.712,,-105.36507017,38.96878200,2407.686,Global,0.010,0.010,0.010,0.014,1.734,m,FIX,RTK,2025-07-11 11:20:38.8 UTC-06:00,2025-07-11 11:20:41.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,82.631,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
86,,468373.818,4313375.721,2421.792,,-105.36507230,38.96878252,2407.766,Global,0.011,0.011,0.010,0.016,1.734,m,FIX,RTK,2025-07-11 11:21:05.2 UTC-06:00,2025-07-11 11:21:08.2 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,82.752,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
87,,468373.572,4313375.828,2421.814,,-105.36507514,38.96878347,2407.788,Global,0.023,0.011,0.010,0.025,1.734,m,FIX,RTK,2025-07-11 11:21:11.4 UTC-06:00,2025-07-11 11:21:14.4 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,82.955,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
88,,468373.282,4313375.900,2421.844,,-105.36507849,38.96878411,2407.818,Global,0.013,0.011,0.011,0.017,1.734,m,FIX,RTK,2025-07-11 11:21:18.4 UTC-06:00,2025-07-11 11:21:21.4 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,83.139,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
89,,468372.994,4313376.003,2421.879,,-105.36508182,38.96878504,2407.853,Global,0.017,0.012,0.010,0.021,1.734,m,FIX,RTK,2025-07-11 11:21:25.8 UTC-06:00,2025-07-11 11:21:28.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,83.355,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
90,,468372.704,4313376.149,2421.895,,-105.36508518,38.96878634,2407.869,Global,0.014,0.011,0.010,0.018,1.734,m,FIX,RTK,2025-07-11 11:21:34.2 UTC-06:00,2025-07-11 11:21:34.6 UTC-06:00,3,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,83.609,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
91,,468372.695,4313376.140,2421.851,,-105.36508528,38.96878626,2407.825,Global,0.010,0.011,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 11:21:46.8 UTC-06:00,2025-07-11 11:21:49.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,83.600,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
92,,468372.450,4313376.224,2421.913,,-105.36508812,38.96878700,2407.887,Global,0.013,0.012,0.013,0.017,1.734,m,FIX,RTK,2025-07-11 11:21:58.6 UTC-06:00,2025-07-11 11:22:01.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,83.775,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
93,,468372.299,4313376.283,2421.911,,-105.36508986,38.96878753,2407.885,Global,0.011,0.014,0.011,0.017,1.734,m,FIX,RTK,2025-07-11 11:22:09.6 UTC-06:00,2025-07-11 11:22:12.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,83.882,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
94,,468372.056,4313376.397,2421.933,,-105.36509267,38.96878855,2407.907,Global,0.010,0.011,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 11:22:18.0 UTC-06:00,2025-07-11 11:22:21.0 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,84.101,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
95,,468371.736,4313376.564,2421.969,,-105.36509637,38.96879004,2407.943,Global,0.010,0.011,0.012,0.015,1.734,m,FIX,RTK,2025-07-11 11:22:28.8 UTC-06:00,2025-07-11 11:22:31.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,84.374,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
96,,468371.438,4313376.684,2421.991,,-105.36509981,38.96879111,2407.965,Global,0.014,0.010,0.011,0.017,1.734,m,FIX,RTK,2025-07-11 11:22:39.2 UTC-06:00,2025-07-11 11:22:42.2 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,84.611,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
97,,468371.176,4313376.818,2422.042,,-105.36510285,38.96879231,2408.016,Global,0.011,0.012,0.011,0.016,1.734,m,FIX,RTK,2025-07-11 11:22:50.2 UTC-06:00,2025-07-11 11:22:53.2 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,84.835,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
98,,468370.934,4313376.955,2422.125,,-105.36510565,38.96879354,2408.099,Global,0.010,0.011,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 11:23:05.2 UTC-06:00,2025-07-11 11:23:08.2 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,85.074,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
99,,468370.733,4313377.048,2422.300,,-105.36510797,38.96879437,2408.274,Global,0.011,0.018,0.011,0.021,1.734,m,FIX,RTK,2025-07-11 11:23:20.6 UTC-06:00,2025-07-11 11:23:23.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,85.237,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
100,,468370.540,4313377.121,2422.344,,-105.36511021,38.96879502,2408.318,Global,0.010,0.010,0.013,0.014,1.734,m,FIX,RTK,2025-07-11 11:23:32.0 UTC-06:00,2025-07-11 11:23:35.0 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,85.378,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
101,,468370.361,4313377.201,2422.348,,-105.36511227,38.96879574,2408.322,Global,0.011,0.011,0.012,0.016,1.734,m,FIX,RTK,2025-07-11 11:23:39.8 UTC-06:00,2025-07-11 11:23:42.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,85.525,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
102,,468370.140,4313377.317,2422.326,,-105.36511482,38.96879677,2408.300,Global,0.011,0.011,0.013,0.015,1.734,m,FIX,RTK,2025-07-11 11:23:48.4 UTC-06:00,2025-07-11 11:23:51.4 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,85.728,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
103,,468369.965,4313377.356,2422.304,,-105.36511685,38.96879712,2408.278,Global,0.011,0.011,0.011,0.016,1.734,m,FIX,RTK,2025-07-11 11:23:57.0 UTC-06:00,2025-07-11 11:24:00.0 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,85.838,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
104,,468369.786,4313377.419,2422.312,,-105.36511892,38.96879767,2408.286,Global,0.011,0.012,0.010,0.016,1.734,m,FIX,RTK,2025-07-11 11:24:05.8 UTC-06:00,2025-07-11 11:24:08.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,85.972,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
105,,468369.818,4313377.347,2422.523,,-105.36511854,38.96879703,2408.497,Global,0.011,0.011,0.012,0.016,1.734,m,FIX,RTK,2025-07-11 11:24:47.0 UTC-06:00,2025-07-11 11:25:17.0 UTC-06:00,151,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,85.886,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
106,,468369.827,4313377.348,2422.518,,-105.36511844,38.96879704,2408.493,Global,0.011,0.011,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 11:25:30.6 UTC-06:00,2025-07-11 11:25:33.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,85.887,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
107,,468369.704,4313377.169,2422.297,,-105.36511986,38.96879542,2408.271,Global,0.011,0.010,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 11:25:39.4 UTC-06:00,2025-07-11 11:25:42.4 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,85.789,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
108,,468370.014,4313377.287,2422.322,,-105.36511628,38.96879650,2408.296,Global,0.010,0.011,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 11:25:49.8 UTC-06:00,2025-07-11 11:25:52.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,85.759,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
109,,468369.874,4313377.480,2422.297,,-105.36511790,38.96879823,2408.271,Global,0.010,0.011,0.012,0.015,1.734,m,FIX,RTK,2025-07-11 11:25:57.8 UTC-06:00,2025-07-11 11:26:00.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,85.991,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
110,,468369.699,4313377.460,2422.283,,-105.36511993,38.96879804,2408.257,Global,0.010,0.013,0.011,0.017,1.734,m,FIX,RTK,2025-07-11 11:26:05.6 UTC-06:00,2025-07-11 11:26:08.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,86.044,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
111,,468369.824,4313377.363,2422.500,,-105.36511848,38.96879717,2408.474,Global,0.013,0.023,0.010,0.026,1.734,m,FIX,RTK,2025-07-11 11:26:17.2 UTC-06:00,2025-07-11 11:26:20.2 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,85.886,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,4,9,6,0
112,,468370.382,4313376.830,2422.375,,-105.36511202,38.96879239,2408.349,Global,0.011,0.011,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 11:26:44.2 UTC-06:00,2025-07-11 11:26:47.2 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,85.182,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,4,9,6,0
113,,468370.387,4313376.826,2422.376,,-105.36511196,38.96879235,2408.350,Global,0.012,0.011,0.011,0.016,1.734,m,FIX,RTK,2025-07-11 11:27:01.8 UTC-06:00,2025-07-11 11:27:31.8 UTC-06:00,151,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,85.176,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,4,9,6,0
114,,468370.359,4313376.706,2422.303,,-105.36511227,38.96879127,2408.277,Global,0.011,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 11:27:46.8 UTC-06:00,2025-07-11 11:27:49.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,85.089,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
115,,468370.528,4313376.792,2422.343,,-105.36511032,38.96879205,2408.317,Global,0.011,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 11:27:56.0 UTC-06:00,2025-07-11 11:27:59.0 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,85.087,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
116,,468370.466,4313376.995,2422.383,,-105.36511105,38.96879388,2408.357,Global,0.011,0.012,0.010,0.017,1.734,m,FIX,RTK,2025-07-11 11:28:04.0 UTC-06:00,2025-07-11 11:28:07.0 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,85.300,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
117,,468370.328,4313376.892,2422.354,,-105.36511263,38.96879294,2408.329,Global,0.013,0.010,0.010,0.017,1.734,m,FIX,RTK,2025-07-11 11:28:10.8 UTC-06:00,2025-07-11 11:28:13.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,85.266,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
118,,468370.374,4313376.828,2422.373,,-105.36511210,38.96879237,2408.347,Global,0.011,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 11:28:24.4 UTC-06:00,2025-07-11 11:28:27.4 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,85.184,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
119,,468368.946,4313377.757,2422.207,,-105.36512863,38.96880069,2408.181,Global,0.011,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 11:29:07.0 UTC-06:00,2025-07-11 11:29:10.0 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,86.658,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
120,,468368.024,4313378.122,2422.164,,-105.36513929,38.96880394,2408.138,Global,0.010,0.011,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 11:29:21.0 UTC-06:00,2025-07-11 11:29:24.0 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,87.396,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
121,,468367.126,4313378.496,2422.139,,-105.36514968,38.96880728,2408.113,Global,0.011,0.010,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 11:29:32.0 UTC-06:00,2025-07-11 11:29:35.0 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,88.147,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
122,,468366.167,4313378.868,2422.123,,-105.36516076,38.96881060,2408.097,Global,0.020,0.015,0.011,0.025,1.734,m,FIX,RTK,2025-07-11 11:29:43.6 UTC-06:00,2025-07-11 11:29:46.6 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,88.932,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
123,,468365.229,4313379.195,2422.164,,-105.36517160,38.96881351,2408.138,Global,0.018,0.012,0.011,0.022,1.734,m,FIX,RTK,2025-07-11 11:29:52.2 UTC-06:00,2025-07-11 11:29:55.2 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,89.662,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
124,,468364.306,4313379.611,2422.119,,-105.36518228,38.96881723,2408.093,Global,0.011,0.011,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 11:30:01.6 UTC-06:00,2025-07-11 11:30:04.6 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,90.465,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
125,,468363.441,4313379.995,2422.192,,-105.36519227,38.96882066,2408.167,Global,0.013,0.012,0.011,0.017,1.734,m,FIX,RTK,2025-07-11 11:30:12.6 UTC-06:00,2025-07-11 11:30:15.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,91.203,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
126,,468362.502,4313380.376,2422.237,,-105.36520314,38.96882406,2408.211,Global,0.015,0.011,0.014,0.018,1.734,m,FIX,RTK,2025-07-11 11:30:28.0 UTC-06:00,2025-07-11 11:30:31.0 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,92.001,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
127,,468361.577,4313380.756,2422.290,,-105.36521383,38.96882745,2408.264,Global,0.010,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 11:30:43.0 UTC-06:00,2025-07-11 11:30:46.0 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,92.784,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,5,0
128,,468360.647,4313381.117,2422.199,,-105.36522458,38.96883067,2408.173,Global,0.011,0.014,0.011,0.018,1.734,m,FIX,RTK,2025-07-11 11:30:53.6 UTC-06:00,2025-07-11 11:30:56.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,93.580,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
129,,468359.725,4313381.497,2422.179,,-105.36523524,38.96883406,2408.153,Global,0.010,0.010,0.010,0.014,1.734,m,FIX,RTK,2025-07-11 11:31:07.4 UTC-06:00,2025-07-11 11:31:10.4 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,94.366,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0
130,,468358.823,4313381.847,2422.198,,-105.36524567,38.96883718,2408.172,Global,0.012,0.013,0.011,0.018,1.734,m,FIX,RTK,2025-07-11 11:31:17.8 UTC-06:00,2025-07-11 11:31:20.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,95.127,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,9,5,0
131,,468357.846,4313382.186,2422.269,,-105.36525696,38.96884020,2408.243,Global,0.011,0.012,0.011,0.016,1.734,m,FIX,RTK,2025-07-11 11:31:29.8 UTC-06:00,2025-07-11 11:31:32.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,95.908,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,9,5,0
