,index,Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Correction type,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites,northing_adj,easting_adj,elevation_adj,geometry
420,420,421,,468309.334,4313280.923,2422.46,,-105.36581225,38.96792594,2408.434,Global,0.011,0.01,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 13:26:45.4 UTC-06:00,2025-07-11 13:26:48.4 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,100.448,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0,4313279.840000001,468310.42199999996,2419.11,POINT Z (468310.42199999996 4313279.840000001 2419.11)
421,421,422,,468309.53,4313280.425,2422.413,,-105.36580997,38.96792147,2408.387,Global,0.01,0.011,0.01,0.015,1.734,m,FIX,RTK,2025-07-11 13:26:58.2 UTC-06:00,2025-07-11 13:27:01.2 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,100.356,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0,4313279.342,468310.618,2419.063,POINT Z (468310.618 4313279.342 2419.063)
422,422,423,,468309.72,4313279.93,2422.546,,-105.36580775,38.96791701,2408.52,Global,0.011,0.01,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 13:27:15.4 UTC-06:00,2025-07-11 13:27:18.4 UTC-06:00,16,1.4,1.7,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,100.269,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0,4313278.847,468310.80799999996,2419.196,POINT Z (468310.80799999996 4313278.847 2419.196)
423,423,424,,468309.914,4313279.49,2422.601,,-105.36580549,38.96791305,2408.575,Global,0.012,0.012,0.013,0.017,1.734,m,FIX,RTK,2025-07-11 13:27:34.0 UTC-06:00,2025-07-11 13:27:37.0 UTC-06:00,16,1.5,1.8,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,100.161,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,4313278.407000001,468311.002,2419.251,POINT Z (468311.002 4313278.407000001 2419.251)
424,424,425,,468310.113,4313279.085,2422.589,,-105.36580318,38.96790941,2408.564,Global,0.011,0.011,0.019,0.015,1.734,m,FIX,RTK,2025-07-11 13:27:53.2 UTC-06:00,2025-07-11 13:27:56.2 UTC-06:00,16,1.5,1.8,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,100.057,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0,4313278.002,468311.201,2419.239,POINT Z (468311.201 4313278.002 2419.239)
425,425,426,,468310.298,4313278.575,2422.663,,-105.36580101,38.96790482,2408.637,Global,0.011,0.011,0.014,0.015,1.734,m,FIX,RTK,2025-07-11 13:28:09.4 UTC-06:00,2025-07-11 13:28:12.4 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,99.985,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0,4313277.492000001,468311.386,2419.313,POINT Z (468311.386 4313277.492000001 2419.313)
426,426,427,,468310.495,4313278.075,2422.749,,-105.36579871,38.96790032,2408.723,Global,0.01,0.01,0.02,0.015,1.734,m,FIX,RTK,2025-07-11 13:28:28.4 UTC-06:00,2025-07-11 13:28:31.4 UTC-06:00,16,1.5,1.8,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,99.895,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,4313276.992000001,468311.583,2419.399,POINT Z (468311.583 4313276.992000001 2419.399)
427,427,428,,468310.654,4313277.661,2422.823,,-105.36579686,38.9678966,2408.798,Global,0.01,0.01,0.015,0.015,1.734,m,FIX,RTK,2025-07-11 13:28:48.6 UTC-06:00,2025-07-11 13:28:51.6 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,99.837,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,4,0,4313276.578000001,468311.74199999997,2419.473,POINT Z (468311.74199999997 4313276.578000001 2419.473)
428,428,429,,468310.847,4313277.255,2422.954,,-105.36579462,38.96789294,2408.928,Global,0.01,0.01,0.014,0.014,1.734,m,FIX,RTK,2025-07-11 13:29:07.2 UTC-06:00,2025-07-11 13:29:10.2 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,99.732,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0,4313276.172,468311.935,2419.6040000000003,POINT Z (468311.935 4313276.172 2419.6040000000003)
429,429,430,,468310.991,4313276.78,2422.995,,-105.36579293,38.96788867,2408.97,Global,0.01,0.011,0.016,0.015,1.734,m,FIX,RTK,2025-07-11 13:29:29.8 UTC-06:00,2025-07-11 13:29:32.8 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,99.705,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0,4313275.697000001,468312.07899999997,2419.645,POINT Z (468312.07899999997 4313275.697000001 2419.645)
430,430,431,,468311.193,4313276.279,2423.071,,-105.36579057,38.96788416,2409.045,Global,0.011,0.01,0.01,0.015,1.734,m,FIX,RTK,2025-07-11 13:29:51.8 UTC-06:00,2025-07-11 13:29:54.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,99.627,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0,4313275.196,468312.281,2419.721,POINT Z (468312.281 4313275.196 2419.721)
431,431,432,,468311.374,4313275.856,2423.168,,-105.36578847,38.96788036,2409.143,Global,0.01,0.01,0.012,0.014,1.734,m,FIX,RTK,2025-07-11 13:30:07.8 UTC-06:00,2025-07-11 13:30:10.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,99.549,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0,4313274.773,468312.462,2419.818,POINT Z (468312.462 4313274.773 2419.818)
432,432,433,,468311.554,4313275.388,2423.309,,-105.36578636,38.96787614,2409.284,Global,0.01,0.011,0.01,0.015,1.734,m,FIX,RTK,2025-07-11 13:30:25.0 UTC-06:00,2025-07-11 13:30:28.0 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,99.484,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0,4313274.305000001,468312.642,2419.9590000000003,POINT Z (468312.642 4313274.305000001 2419.9590000000003)
433,433,434,,468311.723,4313274.951,2423.327,,-105.3657844,38.96787221,2409.301,Global,0.011,0.01,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 13:30:44.6 UTC-06:00,2025-07-11 13:30:47.6 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,99.433,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0,4313273.868000001,468312.811,2419.9770000000003,POINT Z (468312.811 4313273.868000001 2419.9770000000003)
434,434,435,,468311.87,4313274.524,2423.336,,-105.36578268,38.96786838,2409.311,Global,0.011,0.011,0.012,0.015,1.734,m,FIX,RTK,2025-07-11 13:31:25.2 UTC-06:00,2025-07-11 13:31:28.2 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,99.398,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0,4313273.441000001,468312.958,2419.986,POINT Z (468312.958 4313273.441000001 2419.986)
435,435,436,,468312.763,4313272.17,2423.427,,-105.36577227,38.96784719,2409.402,Global,0.011,0.011,0.012,0.015,1.734,m,FIX,RTK,2025-07-11 13:31:49.0 UTC-06:00,2025-07-11 13:31:52.0 UTC-06:00,16,1.5,1.8,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,99.177,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0,4313271.087,468313.85099999997,2420.077,POINT Z (468313.85099999997 4313271.087 2420.077)
436,436,437,,468312.978,4313271.706,2423.607,,-105.36576976,38.96784302,2409.581,Global,0.01,0.01,0.014,0.015,1.734,m,FIX,RTK,2025-07-11 13:32:09.4 UTC-06:00,2025-07-11 13:32:12.4 UTC-06:00,16,1.4,1.7,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,99.107,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0,4313270.623000001,468314.066,2420.257,POINT Z (468314.066 4313270.623000001 2420.257)
437,437,438,,468313.137,4313271.238,2423.715,,-105.3657679,38.96783881,2409.689,Global,0.01,0.01,0.012,0.015,1.734,m,FIX,RTK,2025-07-11 13:32:25.6 UTC-06:00,2025-07-11 13:32:28.6 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,99.088,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0,4313270.155,468314.225,2420.3650000000002,POINT Z (468314.225 4313270.155 2420.3650000000002)
438,438,439,,468313.322,4313270.788,2423.832,,-105.36576574,38.96783475,2409.806,Global,0.01,0.01,0.017,0.014,1.734,m,FIX,RTK,2025-07-11 13:32:38.8 UTC-06:00,2025-07-11 13:32:41.8 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,99.039,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0,4313269.705,468314.41,2420.482,POINT Z (468314.41 4313269.705 2420.482)
439,439,440,,468313.516,4313270.355,2423.923,,-105.36576349,38.96783087,2409.897,Global,0.01,0.012,0.016,0.016,1.734,m,FIX,RTK,2025-07-11 13:32:56.0 UTC-06:00,2025-07-11 13:32:59.0 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,98.984,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0,4313269.272000001,468314.604,2420.573,POINT Z (468314.604 4313269.272000001 2420.573)
440,440,441,,468313.666,4313269.898,2424.008,,-105.36576174,38.96782675,2409.982,Global,0.012,0.013,0.016,0.018,1.734,m,FIX,RTK,2025-07-11 13:33:13.2 UTC-06:00,2025-07-11 13:33:16.2 UTC-06:00,16,1.4,1.7,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,98.973,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0,4313268.815,468314.754,2420.658,POINT Z (468314.754 4313268.815 2420.658)
441,441,442,,468313.83,4313269.427,2424.097,,-105.36575982,38.96782251,2410.071,Global,0.011,0.011,0.014,0.016,1.734,m,FIX,RTK,2025-07-11 13:33:30.0 UTC-06:00,2025-07-11 13:33:33.0 UTC-06:00,16,1.4,1.7,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,98.966,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,4313268.3440000005,468314.918,2420.7470000000003,POINT Z (468314.918 4313268.3440000005 2420.7470000000003)
442,442,443,,468314.026,4313268.969,2424.206,,-105.36575754,38.96781839,2410.18,Global,0.011,0.011,0.015,0.016,1.734,m,FIX,RTK,2025-07-11 13:33:49.6 UTC-06:00,2025-07-11 13:33:52.6 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,98.927,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0,4313267.886,468315.114,2420.856,POINT Z (468315.114 4313267.886 2420.856)
443,443,444,,468314.201,4313268.552,2424.293,,-105.3657555,38.96781464,2410.267,Global,0.012,0.011,0.02,0.017,1.734,m,FIX,RTK,2025-07-11 13:34:10.6 UTC-06:00,2025-07-11 13:34:13.6 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,98.892,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,4313267.4690000005,468315.289,2420.943,POINT Z (468315.289 4313267.4690000005 2420.943)
444,444,445,,468314.373,4313268.111,2424.403,,-105.36575349,38.96781067,2410.377,Global,0.01,0.012,0.015,0.016,1.734,m,FIX,RTK,2025-07-11 13:34:34.6 UTC-06:00,2025-07-11 13:34:37.6 UTC-06:00,16,1.4,1.7,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,98.866,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,4313267.028,468315.461,2421.053,POINT Z (468315.461 4313267.028 2421.053)
445,445,446,,468314.527,4313267.6,2424.679,,-105.36575169,38.96780607,2410.653,Global,0.015,0.011,0.021,0.018,1.734,m,FIX,RTK,2025-07-11 13:35:03.4 UTC-06:00,2025-07-11 13:35:06.4 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,98.888,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0,4313266.517,468315.615,2421.329,POINT Z (468315.615 4313266.517 2421.329)
446,446,447,,468314.711,4313267.194,2424.935,,-105.36574955,38.96780242,2410.909,Global,0.01,0.012,0.014,0.015,1.734,m,FIX,RTK,2025-07-11 13:35:31.0 UTC-06:00,2025-07-11 13:35:34.0 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,98.842,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,4313266.1110000005,468315.799,2421.585,POINT Z (468315.799 4313266.1110000005 2421.585)
447,447,448,,468314.858,4313266.759,2425.168,,-105.36574783,38.96779851,2411.142,Global,0.01,0.01,0.014,0.015,1.734,m,FIX,RTK,2025-07-11 13:36:00.0 UTC-06:00,2025-07-11 13:36:03.0 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,98.848,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0,4313265.676,468315.946,2421.818,POINT Z (468315.946 4313265.676 2421.818)
448,448,449,,468315.024,4313266.56,2425.355,,-105.36574591,38.96779672,2411.329,Global,0.012,0.014,0.013,0.019,1.734,m,FIX,RTK,2025-07-11 13:36:40.2 UTC-06:00,2025-07-11 13:37:10.2 UTC-06:00,151,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,98.752,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,4313265.477,468316.11199999996,2422.005,POINT Z (468316.11199999996 4313265.477 2422.005)
449,449,450,,468315.02,4313266.558,2425.357,,-105.36574595,38.9677967,2411.331,Global,0.01,0.011,0.012,0.015,1.734,m,FIX,RTK,2025-07-11 13:37:38.8 UTC-06:00,2025-07-11 13:37:41.8 UTC-06:00,16,1.4,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,98.755,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,4313265.475000001,468316.108,2422.007,POINT Z (468316.108 4313265.475000001 2422.007)
450,450,451,,468314.865,4313266.486,2425.332,,-105.36574774,38.96779605,2411.306,Global,0.011,0.015,0.013,0.019,1.734,m,FIX,RTK,2025-07-11 13:37:59.0 UTC-06:00,2025-07-11 13:38:02.0 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,98.931,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,4313265.403,468315.953,2421.982,POINT Z (468315.953 4313265.403 2421.982)
451,451,452,,468314.911,4313266.708,2425.172,,-105.36574721,38.96779805,2411.146,Global,0.01,0.011,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 13:38:16.6 UTC-06:00,2025-07-11 13:38:19.6 UTC-06:00,15,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,98.817,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,4313265.625,468315.999,2421.822,POINT Z (468315.999 4313265.625 2421.822)
452,452,453,,468315.186,4313266.586,2425.277,,-105.36574404,38.96779696,2411.251,Global,0.011,0.01,0.012,0.015,1.734,m,FIX,RTK,2025-07-11 13:38:33.8 UTC-06:00,2025-07-11 13:38:36.8 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,98.599,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0,4313265.5030000005,468316.274,2421.927,POINT Z (468316.274 4313265.5030000005 2421.927)
453,453,454,,468315.063,4313266.393,2425.363,,-105.36574544,38.96779522,2411.337,Global,0.011,0.01,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 13:38:48.6 UTC-06:00,2025-07-11 13:38:51.6 UTC-06:00,16,1.4,1.7,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,98.775,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,4313265.3100000005,468316.151,2422.013,POINT Z (468316.151 4313265.3100000005 2422.013)
454,454,455,,468315.03,4313266.563,2425.364,,-105.36574583,38.96779675,2411.339,Global,0.01,0.011,0.012,0.015,1.734,m,FIX,RTK,2025-07-11 13:39:03.4 UTC-06:00,2025-07-11 13:39:06.4 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,98.75,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,4313265.48,468316.118,2422.014,POINT Z (468316.118 4313265.48 2422.014)
455,455,456,,468261.535,4313293.738,2422.81,,-105.36636459,38.96803969,2408.785,Global,0.013,0.012,0.011,0.018,1.734,m,FIX,RTK,2025-07-11 14:51:34.4 UTC-06:00,2025-07-11 14:52:04.4 UTC-06:00,151,2.0,2.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,146.481,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,5,0,4313292.655,468262.62299999996,2419.46,POINT Z (468262.62299999996 4313292.655 2419.46)
456,456,457,,468261.529,4313293.736,2422.814,,-105.36636466,38.96803967,2408.789,Global,0.01,0.01,0.01,0.014,1.734,m,FIX,RTK,2025-07-11 14:52:14.2 UTC-06:00,2025-07-11 14:52:17.2 UTC-06:00,16,1.6,1.9,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,146.482,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,5,0,4313292.653,468262.61699999997,2419.464,POINT Z (468262.61699999997 4313292.653 2419.464)
457,457,458,,468261.422,4313293.699,2422.786,,-105.36636589,38.96803933,2408.761,Global,0.01,0.011,0.01,0.015,1.734,m,FIX,RTK,2025-07-11 14:52:22.8 UTC-06:00,2025-07-11 14:52:25.8 UTC-06:00,16,1.6,1.9,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,146.593,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,5,0,4313292.616,468262.51,2419.436,POINT Z (468262.51 4313292.616 2419.436)
458,458,459,,468261.528,4313293.821,2422.717,,-105.36636467,38.96804044,2408.693,Global,0.011,0.011,0.011,0.016,1.734,m,FIX,RTK,2025-07-11 14:52:31.8 UTC-06:00,2025-07-11 14:52:34.8 UTC-06:00,16,1.6,1.9,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,146.481,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,5,0,4313292.738000001,468262.616,2419.367,POINT Z (468262.616 4313292.738000001 2419.367)
459,459,460,,468261.643,4313293.785,2422.713,,-105.36636335,38.96804012,2408.689,Global,0.012,0.017,0.011,0.021,1.734,m,FIX,RTK,2025-07-11 14:52:39.8 UTC-06:00,2025-07-11 14:52:42.8 UTC-06:00,16,1.6,1.9,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,146.361,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,5,0,4313292.7020000005,468262.73099999997,2419.3630000000003,POINT Z (468262.73099999997 4313292.7020000005 2419.3630000000003)
460,460,461,,468261.567,4313293.643,2422.776,,-105.36636421,38.96803884,2408.751,Global,0.015,0.011,0.01,0.019,1.734,m,FIX,RTK,2025-07-11 14:52:48.4 UTC-06:00,2025-07-11 14:52:51.4 UTC-06:00,16,1.6,1.9,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,146.461,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,5,0,4313292.5600000005,468262.65499999997,2419.426,POINT Z (468262.65499999997 4313292.5600000005 2419.426)
461,461,462,,468261.55,4313293.733,2422.811,,-105.36636442,38.96803965,2408.787,Global,0.02,0.011,0.01,0.023,1.734,m,FIX,RTK,2025-07-11 14:52:56.0 UTC-06:00,2025-07-11 14:52:59.0 UTC-06:00,16,1.6,1.9,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,146.474,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,6,5,0,4313292.65,468262.638,2419.4610000000002,POINT Z (468262.638 4313292.65 2419.4610000000002)
462,462,463,,468261.546,4313293.969,2422.683,,-105.36636448,38.96804178,2408.658,Global,0.016,0.013,0.01,0.021,1.734,m,FIX,RTK,2025-07-11 14:53:10.4 UTC-06:00,2025-07-11 14:53:13.4 UTC-06:00,16,1.6,1.9,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,146.46,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,5,0,4313292.886,468262.63399999996,2419.333,POINT Z (468262.63399999996 4313292.886 2419.333)
463,463,464,,468261.549,4313294.195,2422.643,,-105.36636445,38.96804381,2408.618,Global,0.011,0.012,0.01,0.016,1.734,m,FIX,RTK,2025-07-11 14:53:19.8 UTC-06:00,2025-07-11 14:53:22.8 UTC-06:00,16,1.6,1.9,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,146.446,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,5,0,4313293.112000001,468262.637,2419.293,POINT Z (468262.637 4313293.112000001 2419.293)
464,464,465,,468261.431,4313294.407,2422.639,,-105.36636582,38.96804571,2408.615,Global,0.011,0.011,0.013,0.016,1.734,m,FIX,RTK,2025-07-11 14:53:29.2 UTC-06:00,2025-07-11 14:53:32.2 UTC-06:00,16,1.6,1.9,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,146.554,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,5,0,4313293.324,468262.519,2419.289,POINT Z (468262.519 4313293.324 2419.289)
465,465,466,,468261.363,4313294.639,2422.641,,-105.36636662,38.9680478,2408.616,Global,0.012,0.011,0.01,0.016,1.734,m,FIX,RTK,2025-07-11 14:53:36.8 UTC-06:00,2025-07-11 14:53:39.8 UTC-06:00,16,1.6,1.9,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,146.618,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,5,0,4313293.556000001,468262.451,2419.291,POINT Z (468262.451 4313293.556000001 2419.291)
466,466,467,,468261.309,4313294.843,2422.61,,-105.36636725,38.96804964,2408.585,Global,0.014,0.015,0.011,0.021,1.734,m,FIX,RTK,2025-07-11 14:53:44.0 UTC-06:00,2025-07-11 14:53:47.0 UTC-06:00,16,1.6,1.9,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,146.666,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313293.760000001,468262.397,2419.26,POINT Z (468262.397 4313293.760000001 2419.26)
467,467,468,,468261.21,4313295.067,2422.598,,-105.3663684,38.96805165,2408.573,Global,0.022,0.011,0.012,0.025,1.734,m,FIX,RTK,2025-07-11 14:53:51.6 UTC-06:00,2025-07-11 14:53:54.6 UTC-06:00,16,1.6,1.9,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,146.767,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313293.984,468262.298,2419.248,POINT Z (468262.298 4313293.984 2419.248)
468,468,469,,468261.176,4313295.268,2422.613,,-105.36636881,38.96805346,2408.588,Global,0.016,0.014,0.011,0.022,1.734,m,FIX,RTK,2025-07-11 14:53:58.2 UTC-06:00,2025-07-11 14:54:01.2 UTC-06:00,16,1.6,1.9,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,146.794,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313294.1850000005,468262.26399999997,2419.263,POINT Z (468262.26399999997 4313294.1850000005 2419.263)
469,469,470,,468261.134,4313295.428,2422.608,,-105.3663693,38.9680549,2408.583,Global,0.012,0.012,0.011,0.017,1.734,m,FIX,RTK,2025-07-11 14:54:06.6 UTC-06:00,2025-07-11 14:54:09.6 UTC-06:00,16,1.6,1.9,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,146.815,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313294.345000001,468262.222,2419.2580000000003,POINT Z (468262.222 4313294.345000001 2419.2580000000003)
470,470,471,,468261.049,4313295.648,2422.587,,-105.36637029,38.96805689,2408.563,Global,0.014,0.028,0.01,0.031,1.734,m,FIX,RTK,2025-07-11 14:54:13.4 UTC-06:00,2025-07-11 14:54:16.4 UTC-06:00,16,1.6,1.9,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,146.904,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,6,5,0,4313294.565,468262.137,2419.237,POINT Z (468262.137 4313294.565 2419.237)
471,471,472,,468261.025,4313295.956,2422.584,,-105.36637058,38.96805966,2408.559,Global,0.013,0.011,0.011,0.017,1.734,m,FIX,RTK,2025-07-11 14:54:20.8 UTC-06:00,2025-07-11 14:54:23.8 UTC-06:00,16,1.6,1.9,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,146.912,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,6,5,0,4313294.873000001,468262.113,2419.234,POINT Z (468262.113 4313294.873000001 2419.234)
472,472,473,,468260.914,4313296.212,2422.57,,-105.36637187,38.96806196,2408.545,Global,0.012,0.016,0.01,0.02,1.734,m,FIX,RTK,2025-07-11 14:54:27.6 UTC-06:00,2025-07-11 14:54:30.6 UTC-06:00,16,1.6,1.9,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,147.011,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313295.129000001,468262.002,2419.2200000000003,POINT Z (468262.002 4313295.129000001 2419.2200000000003)
