,index,Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Correction type,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites,northing_adj,easting_adj,elevation_adj,geometry
53,53,54,,466245.0,4312198.188,2455.476,,-105.38958737,38.95809207,2441.485,Global,0.01,0.011,0.01,0.015,1.734,m,FIX,RTK,2025-07-16 10:14:50.6 UTC-06:00,2025-07-16 10:14:53.6 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,153.813,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,5,0,4312196.837,466246.605,2452.061,POINT Z (466246.605 4312196.837 2452.061)
54,54,55,,466244.893,4312198.376,2455.446,,-105.38958862,38.95809376,2441.455,Global,0.01,0.011,0.01,0.015,1.734,m,FIX,RTK,2025-07-16 10:15:02.2 UTC-06:00,2025-07-16 10:15:05.2 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,153.994,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,5,0,4312197.025,466246.49799999996,2452.031,POINT Z (466246.49799999996 4312197.025 2452.031)
55,55,56,,466244.758,4312198.441,2455.458,,-105.38959018,38.95809434,2441.467,Global,0.011,0.01,0.01,0.015,1.734,m,FIX,RTK,2025-07-16 10:15:12.4 UTC-06:00,2025-07-16 10:15:15.4 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,154.049,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,5,0,4312197.09,466246.36299999995,2452.043,POINT Z (466246.36299999995 4312197.09 2452.043)
56,56,57,,466244.617,4312198.666,2455.46,,-105.38959181,38.95809636,2441.469,Global,0.01,0.011,0.011,0.015,1.734,m,FIX,RTK,2025-07-16 10:15:26.4 UTC-06:00,2025-07-16 10:15:29.4 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,154.248,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,5,0,4312197.315,466246.222,2452.045,POINT Z (466246.222 4312197.315 2452.045)
57,57,58,,466244.494,4312198.889,2455.418,,-105.38959325,38.95809837,2441.427,Global,0.012,0.011,0.01,0.017,1.734,m,FIX,RTK,2025-07-16 10:15:38.2 UTC-06:00,2025-07-16 10:15:41.2 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,154.474,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,5,0,4312197.538000001,466246.099,2452.003,POINT Z (466246.099 4312197.538000001 2452.003)
58,58,59,,466244.32,4312199.059,2455.313,,-105.38959526,38.95809989,2441.323,Global,0.011,0.011,0.011,0.015,1.734,m,FIX,RTK,2025-07-16 10:15:53.6 UTC-06:00,2025-07-16 10:15:56.6 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,154.633,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,5,0,4312197.708000001,466245.925,2451.898,POINT Z (466245.925 4312197.708000001 2451.898)
59,59,60,,466244.234,4312199.16,2455.299,,-105.38959626,38.9581008,2441.309,Global,0.011,0.011,0.01,0.016,1.734,m,FIX,RTK,2025-07-16 10:16:02.4 UTC-06:00,2025-07-16 10:16:05.4 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,154.726,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,4312197.809,466245.839,2451.884,POINT Z (466245.839 4312197.809 2451.884)
60,60,61,,466244.102,4312199.367,2455.288,,-105.38959779,38.95810266,2441.297,Global,0.01,0.011,0.01,0.015,1.734,m,FIX,RTK,2025-07-16 10:16:14.8 UTC-06:00,2025-07-16 10:16:17.8 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,154.913,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,4312198.016,466245.707,2451.873,POINT Z (466245.707 4312198.016 2451.873)
61,61,62,,466243.95,4312199.525,2455.276,,-105.38959956,38.95810408,2441.285,Global,0.011,0.011,0.01,0.015,1.734,m,FIX,RTK,2025-07-16 10:16:24.2 UTC-06:00,2025-07-16 10:16:27.2 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,155.063,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,4312198.174000001,466245.555,2451.861,POINT Z (466245.555 4312198.174000001 2451.861)
62,62,63,,466243.819,4312199.672,2455.255,,-105.38960108,38.95810539,2441.265,Global,0.011,0.011,0.01,0.015,1.734,m,FIX,RTK,2025-07-16 10:16:33.6 UTC-06:00,2025-07-16 10:16:36.6 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,155.2,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,4312198.321,466245.424,2451.84,POINT Z (466245.424 4312198.321 2451.84)
63,63,64,,466243.722,4312199.772,2455.238,,-105.3896022,38.95810629,2441.247,Global,0.011,0.011,0.011,0.015,1.734,m,FIX,RTK,2025-07-16 10:16:42.4 UTC-06:00,2025-07-16 10:16:45.4 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,155.297,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,4312198.421,466245.327,2451.823,POINT Z (466245.327 4312198.421 2451.823)
64,64,65,,466243.562,4312200.0,2455.198,,-105.38960405,38.95810834,2441.208,Global,0.015,0.014,0.01,0.02,1.734,m,FIX,RTK,2025-07-16 10:16:54.4 UTC-06:00,2025-07-16 10:16:57.4 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,155.511,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,4312198.649,466245.16699999996,2451.783,POINT Z (466245.16699999996 4312198.649 2451.783)
65,65,66,,466243.395,4312200.143,2455.191,,-105.389606,38.95810963,2441.201,Global,0.011,0.011,0.01,0.016,1.734,m,FIX,RTK,2025-07-16 10:17:05.6 UTC-06:00,2025-07-16 10:17:08.6 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,155.637,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,4312198.792,466245.0,2451.776,POINT Z (466245 4312198.792 2451.776)
66,66,67,,466243.363,4312200.259,2455.224,,-105.38960637,38.95811067,2441.233,Global,0.012,0.011,0.01,0.016,1.734,m,FIX,RTK,2025-07-16 10:17:18.2 UTC-06:00,2025-07-16 10:17:21.2 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,155.739,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,4312198.908,466244.968,2451.809,POINT Z (466244.968 4312198.908 2451.809)
67,67,68,,466243.199,4312200.437,2455.226,,-105.38960827,38.95811227,2441.236,Global,0.013,0.01,0.01,0.016,1.734,m,FIX,RTK,2025-07-16 10:17:29.8 UTC-06:00,2025-07-16 10:17:32.8 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,155.908,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,4312199.086,466244.804,2451.811,POINT Z (466244.804 4312199.086 2451.811)
68,68,69,,466242.96,4312200.539,2455.346,,-105.38961103,38.95811318,2441.355,Global,0.011,0.013,0.01,0.017,1.734,m,FIX,RTK,2025-07-16 10:17:46.0 UTC-06:00,2025-07-16 10:17:49.0 UTC-06:00,16,1.1,1.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,155.994,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,6,0,4312199.188,466244.565,2451.931,POINT Z (466244.565 4312199.188 2451.931)
69,69,70,,466242.854,4312200.65,2455.364,,-105.38961226,38.95811417,2441.374,Global,0.012,0.011,0.01,0.016,1.734,m,FIX,RTK,2025-07-16 10:18:02.8 UTC-06:00,2025-07-16 10:18:05.8 UTC-06:00,16,1.1,1.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,156.082,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,7,6,0,4312199.299000001,466244.459,2451.949,POINT Z (466244.459 4312199.299000001 2451.949)
70,70,71,,466242.769,4312200.873,2455.298,,-105.38961326,38.95811618,2441.308,Global,0.011,0.011,0.01,0.015,1.734,m,FIX,RTK,2025-07-16 10:18:16.4 UTC-06:00,2025-07-16 10:18:19.4 UTC-06:00,16,1.1,1.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,156.298,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,6,0,4312199.522,466244.37399999995,2451.883,POINT Z (466244.37399999995 4312199.522 2451.883)
71,71,72,,466242.596,4312201.064,2455.319,,-105.38961525,38.9581179,2441.328,Global,0.01,0.01,0.01,0.015,1.734,m,FIX,RTK,2025-07-16 10:18:33.0 UTC-06:00,2025-07-16 10:18:36.0 UTC-06:00,16,1.1,1.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,156.476,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,6,0,4312199.713,466244.201,2451.904,POINT Z (466244.201 4312199.713 2451.904)
72,72,73,,466242.502,4312201.094,2455.329,,-105.38961634,38.95811816,2441.339,Global,0.011,0.011,0.01,0.016,1.734,m,FIX,RTK,2025-07-16 10:18:41.4 UTC-06:00,2025-07-16 10:18:44.4 UTC-06:00,16,1.1,1.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,156.494,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,6,0,4312199.743,466244.10699999996,2451.914,POINT Z (466244.10699999996 4312199.743 2451.914)
73,73,74,,466242.427,4312201.303,2455.345,,-105.38961722,38.95812004,2441.354,Global,0.011,0.01,0.01,0.015,1.734,m,FIX,RTK,2025-07-16 10:18:50.8 UTC-06:00,2025-07-16 10:18:53.8 UTC-06:00,16,1.1,1.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,156.698,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,6,0,4312199.9520000005,466244.032,2451.93,POINT Z (466244.032 4312199.9520000005 2451.93)
74,74,75,,466242.243,4312201.483,2455.334,,-105.38961936,38.95812165,2441.344,Global,0.01,0.012,0.01,0.016,1.734,m,FIX,RTK,2025-07-16 10:19:01.2 UTC-06:00,2025-07-16 10:19:04.2 UTC-06:00,16,1.1,1.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,156.867,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,6,0,4312200.132,466243.848,2451.919,POINT Z (466243.848 4312200.132 2451.919)
75,75,76,,466242.064,4312201.594,2455.29,,-105.38962143,38.95812265,2441.299,Global,0.01,0.013,0.01,0.017,1.734,m,FIX,RTK,2025-07-16 10:19:10.6 UTC-06:00,2025-07-16 10:19:13.6 UTC-06:00,16,1.1,1.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,156.965,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,5,8,6,0,4312200.243,466243.669,2451.875,POINT Z (466243.669 4312200.243 2451.875)
76,76,77,,466241.952,4312201.745,2455.297,,-105.38962273,38.95812401,2441.307,Global,0.01,0.01,0.01,0.014,1.734,m,FIX,RTK,2025-07-16 10:19:20.0 UTC-06:00,2025-07-16 10:19:23.0 UTC-06:00,16,1.1,1.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,157.104,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,4312200.394,466243.557,2451.882,POINT Z (466243.557 4312200.394 2451.882)
77,77,78,,466241.82,4312201.904,2455.28,,-105.38962426,38.95812543,2441.29,Global,0.01,0.011,0.011,0.015,1.734,m,FIX,RTK,2025-07-16 10:19:27.8 UTC-06:00,2025-07-16 10:19:30.8 UTC-06:00,16,1.1,1.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,157.251,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,4312200.553,466243.425,2451.8650000000002,POINT Z (466243.425 4312200.553 2451.8650000000002)
78,78,79,,466241.687,4312202.029,2455.284,,-105.3896258,38.95812655,2441.293,Global,0.01,0.011,0.01,0.015,1.734,m,FIX,RTK,2025-07-16 10:19:39.0 UTC-06:00,2025-07-16 10:19:42.0 UTC-06:00,16,1.0,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,157.369,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,6,0,4312200.678,466243.29199999996,2451.869,POINT Z (466243.29199999996 4312200.678 2451.869)
79,79,80,,466241.582,4312202.178,2455.27,,-105.38962702,38.95812789,2441.279,Global,0.011,0.01,0.01,0.015,1.734,m,FIX,RTK,2025-07-16 10:19:48.8 UTC-06:00,2025-07-16 10:19:51.8 UTC-06:00,16,1.0,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,157.507,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,6,0,4312200.8270000005,466243.187,2451.855,POINT Z (466243.187 4312200.8270000005 2451.855)
80,80,81,,466241.468,4312202.332,2455.261,,-105.38962834,38.95812928,2441.271,Global,0.01,0.01,0.01,0.014,1.734,m,FIX,RTK,2025-07-16 10:19:58.4 UTC-06:00,2025-07-16 10:20:01.4 UTC-06:00,16,1.0,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,157.655,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,4312200.981000001,466243.073,2451.846,POINT Z (466243.073 4312200.981000001 2451.846)
81,81,82,,466241.314,4312202.522,2455.223,,-105.38963013,38.95813098,2441.233,Global,0.011,0.013,0.01,0.017,1.734,m,FIX,RTK,2025-07-16 10:20:10.2 UTC-06:00,2025-07-16 10:20:13.2 UTC-06:00,16,1.0,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,157.843,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,4312201.171,466242.919,2451.808,POINT Z (466242.919 4312201.171 2451.808)
82,82,83,,466241.171,4312202.69,2455.247,,-105.38963178,38.95813249,2441.256,Global,0.011,0.013,0.011,0.017,1.734,m,FIX,RTK,2025-07-16 10:20:19.8 UTC-06:00,2025-07-16 10:20:22.8 UTC-06:00,16,1.0,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,157.986,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0,4312201.339000001,466242.77599999995,2451.832,POINT Z (466242.77599999995 4312201.339000001 2451.832)
83,83,84,,466241.088,4312202.772,2455.255,,-105.38963274,38.95813323,2441.264,Global,0.011,0.011,0.01,0.015,1.734,m,FIX,RTK,2025-07-16 10:20:36.0 UTC-06:00,2025-07-16 10:20:39.0 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,158.063,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,6,0,4312201.421,466242.69299999997,2451.84,POINT Z (466242.69299999997 4312201.421 2451.84)
84,84,85,,466240.869,4312202.913,2455.218,,-105.38963529,38.95813449,2441.228,Global,0.011,0.01,0.01,0.015,1.734,m,FIX,RTK,2025-07-16 10:20:48.4 UTC-06:00,2025-07-16 10:20:51.4 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,158.192,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,6,0,4312201.562,466242.474,2451.803,POINT Z (466242.474 4312201.562 2451.803)
85,85,86,,466240.763,4312203.089,2455.26,,-105.38963651,38.95813607,2441.27,Global,0.011,0.012,0.01,0.016,1.734,m,FIX,RTK,2025-07-16 10:20:58.4 UTC-06:00,2025-07-16 10:21:01.4 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,158.354,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,5,8,6,0,4312201.738,466242.36799999996,2451.8450000000003,POINT Z (466242.36799999996 4312201.738 2451.8450000000003)
86,86,87,,466240.641,4312203.219,2455.281,,-105.38963793,38.95813724,2441.29,Global,0.011,0.011,0.01,0.015,1.734,m,FIX,RTK,2025-07-16 10:21:11.2 UTC-06:00,2025-07-16 10:21:14.2 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,158.472,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,5,8,6,0,4312201.868,466242.246,2451.866,POINT Z (466242.246 4312201.868 2451.866)
87,87,88,,466240.478,4312203.315,2455.343,,-105.38963981,38.95813809,2441.353,Global,0.013,0.01,0.011,0.017,1.734,m,FIX,RTK,2025-07-16 10:21:30.2 UTC-06:00,2025-07-16 10:21:33.2 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,158.556,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,6,0,4312201.964000001,466242.083,2451.928,POINT Z (466242.083 4312201.964000001 2451.928)
88,88,89,,466240.365,4312203.491,2455.367,,-105.38964113,38.95813968,2441.377,Global,0.011,0.011,0.01,0.015,1.734,m,FIX,RTK,2025-07-16 10:21:44.8 UTC-06:00,2025-07-16 10:21:47.8 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,158.721,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,5,8,6,0,4312202.140000001,466241.97,2451.952,POINT Z (466241.97 4312202.140000001 2451.952)
89,89,90,,466240.267,4312203.61,2455.478,,-105.38964226,38.95814075,2441.488,Global,0.011,0.01,0.01,0.015,1.734,m,FIX,RTK,2025-07-16 10:21:56.4 UTC-06:00,2025-07-16 10:21:59.4 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,158.817,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,5,8,6,0,4312202.259000001,466241.872,2452.063,POINT Z (466241.872 4312202.259000001 2452.063)
90,90,91,,466240.109,4312203.746,2455.491,,-105.3896441,38.95814196,2441.501,Global,0.01,0.01,0.01,0.014,1.734,m,FIX,RTK,2025-07-16 10:22:07.2 UTC-06:00,2025-07-16 10:22:10.2 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,158.946,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,5,8,6,0,4312202.3950000005,466241.714,2452.076,POINT Z (466241.714 4312202.3950000005 2452.076)
91,91,92,,466239.904,4312203.928,2455.459,,-105.38964647,38.9581436,2441.468,Global,0.011,0.01,0.01,0.015,1.734,m,FIX,RTK,2025-07-16 10:22:17.8 UTC-06:00,2025-07-16 10:22:20.8 UTC-06:00,16,1.1,1.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,159.115,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,6,0,4312202.5770000005,466241.50899999996,2452.044,POINT Z (466241.50899999996 4312202.5770000005 2452.044)
92,92,93,,466239.8,4312204.172,2455.406,,-105.38964768,38.95814579,2441.416,Global,0.01,0.011,0.01,0.015,1.734,m,FIX,RTK,2025-07-16 10:22:28.0 UTC-06:00,2025-07-16 10:22:31.0 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,159.358,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,6,0,4312202.821,466241.40499999997,2451.991,POINT Z (466241.40499999997 4312202.821 2451.991)
93,93,94,,466239.681,4312204.23,2455.41,,-105.38964906,38.95814631,2441.42,Global,0.011,0.011,0.011,0.016,1.734,m,FIX,RTK,2025-07-16 10:22:35.8 UTC-06:00,2025-07-16 10:22:38.8 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,159.403,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,5,8,6,0,4312202.879000001,466241.28599999996,2451.995,POINT Z (466241.28599999996 4312202.879000001 2451.995)
94,94,95,,466239.517,4312204.394,2455.334,,-105.38965096,38.95814778,2441.343,Global,0.01,0.01,0.01,0.014,1.734,m,FIX,RTK,2025-07-16 10:22:46.0 UTC-06:00,2025-07-16 10:22:49.0 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,159.563,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,5,8,6,0,4312203.0430000005,466241.122,2451.919,POINT Z (466241.122 4312203.0430000005 2451.919)
95,95,96,,466239.404,4312204.618,2455.351,,-105.38965227,38.9581498,2441.361,Global,0.011,0.01,0.01,0.015,1.734,m,FIX,RTK,2025-07-16 10:23:06.0 UTC-06:00,2025-07-16 10:23:09.0 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,159.782,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,6,0,4312203.267,466241.00899999996,2451.936,POINT Z (466241.00899999996 4312203.267 2451.936)
96,96,97,,466239.329,4312204.649,2455.274,,-105.38965314,38.95815007,2441.283,Global,0.011,0.012,0.01,0.016,1.734,m,FIX,RTK,2025-07-16 10:23:17.4 UTC-06:00,2025-07-16 10:23:20.4 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,159.813,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,6,0,4312203.298,466240.934,2451.859,POINT Z (466240.934 4312203.298 2451.859)
97,97,98,,466239.16,4312204.785,2455.312,,-105.38965509,38.95815129,2441.321,Global,0.01,0.012,0.011,0.016,1.734,m,FIX,RTK,2025-07-16 10:23:27.6 UTC-06:00,2025-07-16 10:23:30.6 UTC-06:00,16,1.1,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,159.945,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,6,0,4312203.434,466240.76499999996,2451.897,POINT Z (466240.76499999996 4312203.434 2451.897)
98,98,99,,466238.981,4312205.018,2455.284,,-105.38965718,38.95815338,2441.294,Global,0.011,0.011,0.01,0.015,1.734,m,FIX,RTK,2025-07-16 10:23:38.0 UTC-06:00,2025-07-16 10:23:41.0 UTC-06:00,16,1.0,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,160.17,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,6,0,4312203.667,466240.586,2451.869,POINT Z (466240.586 4312203.667 2451.869)
99,99,100,,466238.827,4312205.175,2455.347,,-105.38965896,38.9581548,2441.357,Global,0.01,0.011,0.01,0.015,1.734,m,FIX,RTK,2025-07-16 10:23:48.6 UTC-06:00,2025-07-16 10:23:51.6 UTC-06:00,16,1.0,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,160.316,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,6,0,4312203.824,466240.432,2451.9320000000002,POINT Z (466240.432 4312203.824 2451.9320000000002)
100,100,101,,466238.794,4312205.356,2455.352,,-105.38965935,38.95815642,2441.362,Global,0.012,0.011,0.01,0.016,1.734,m,FIX,RTK,2025-07-16 10:24:00.0 UTC-06:00,2025-07-16 10:24:03.0 UTC-06:00,16,1.0,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,160.487,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,8,6,0,4312204.005,466240.399,2451.937,POINT Z (466240.399 4312204.005 2451.937)
101,101,102,,466238.696,4312205.463,2455.305,,-105.38966049,38.95815738,2441.315,Global,0.013,0.011,0.011,0.017,1.734,m,FIX,RTK,2025-07-16 10:24:10.6 UTC-06:00,2025-07-16 10:24:13.6 UTC-06:00,16,1.1,1.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,160.593,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,6,0,4312204.112000001,466240.301,2451.89,POINT Z (466240.301 4312204.112000001 2451.89)
102,102,103,,466238.519,4312205.681,2455.35,,-105.38966254,38.95815934,2441.359,Global,0.01,0.011,0.01,0.015,1.734,m,FIX,RTK,2025-07-16 10:24:21.2 UTC-06:00,2025-07-16 10:24:24.2 UTC-06:00,16,1.0,1.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,160.79,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,6,0,4312204.33,466240.12399999995,2451.935,POINT Z (466240.12399999995 4312204.33 2451.935)
103,103,104,,466238.384,4312205.831,2455.374,,-105.3896641,38.95816069,2441.384,Global,0.01,0.011,0.012,0.015,1.734,m,FIX,RTK,2025-07-16 10:24:32.2 UTC-06:00,2025-07-16 10:24:35.2 UTC-06:00,16,1.1,1.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,160.937,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,6,0,4312204.48,466239.989,2451.959,POINT Z (466239.989 4312204.48 2451.959)
104,104,105,,466238.273,4312205.925,2455.333,,-105.38966539,38.95816153,2441.342,Global,0.01,0.011,0.012,0.015,1.734,m,FIX,RTK,2025-07-16 10:24:42.2 UTC-06:00,2025-07-16 10:24:45.2 UTC-06:00,16,1.1,1.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,161.018,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,6,0,4312204.574,466239.87799999997,2451.918,POINT Z (466239.87799999997 4312204.574 2451.918)
105,105,106,,466238.162,4312206.001,2455.362,,-105.38966668,38.95816222,2441.372,Global,0.01,0.011,0.012,0.015,1.734,m,FIX,RTK,2025-07-16 10:24:55.0 UTC-06:00,2025-07-16 10:24:58.0 UTC-06:00,16,1.1,1.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,161.091,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,6,0,4312204.65,466239.767,2451.947,POINT Z (466239.767 4312204.65 2451.947)
106,106,107,,466237.93,4312206.231,2455.387,,-105.38966937,38.95816427,2441.397,Global,0.01,0.011,0.011,0.015,1.734,m,FIX,RTK,2025-07-16 10:25:04.0 UTC-06:00,2025-07-16 10:25:07.0 UTC-06:00,16,1.1,1.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,161.31,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,6,0,4312204.88,466239.535,2451.972,POINT Z (466239.535 4312204.88 2451.972)
