Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Correction type,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites
64,,468130.168,4313282.24,2427.636,,-105.3678804,38.96793131,2413.614,Global,0.01,0.011,0.012,0.015,1.934,m,FIX,2025-04-01 10:13:23.6 UTC-06:00,2025-04-01 10:13:26.6 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,276.982,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,4,0,
65,,468130.163,4313282.515,2427.701,,-105.3678805,38.96793378,2413.679,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2025-04-01 10:13:35.2 UTC-06:00,2025-04-01 10:13:38.2 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,276.963,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,8,4,0,
66,,468130.248,4313282.643,2427.742,,-105.3678795,38.96793495,2413.721,Global,0.01,0.011,0.012,0.015,1.934,m,FIX,2025-04-01 10:13:49.0 UTC-06:00,2025-04-01 10:13:52.0 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,276.872,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,4,0,
67,,468130.273,4313282.842,2427.793,,-105.3678792,38.96793674,2413.771,Global,0.01,0.01,0.011,0.015,1.934,m,FIX,2025-04-01 10:14:07.0 UTC-06:00,2025-04-01 10:14:10.0 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,276.835,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,4,0,
68,,468130.363,4313283.009,2427.764,,-105.3678782,38.96793825,2413.742,Global,0.011,0.01,0.01,0.015,1.934,m,FIX,2025-04-01 10:14:21.0 UTC-06:00,2025-04-01 10:14:24.0 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,276.727,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,4,0,
69,,468130.397,4313283.227,2427.78,,-105.3678778,38.96794022,2413.758,Global,0.011,0.01,0.01,0.015,1.934,m,FIX,2025-04-01 10:14:34.4 UTC-06:00,2025-04-01 10:14:37.4 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,276.687,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,3,0,
70,,468130.453,4313283.442,2427.807,,-105.3678772,38.96794215,2413.785,Global,0.01,0.01,0.011,0.015,1.934,m,FIX,2025-04-01 10:14:52.4 UTC-06:00,2025-04-01 10:14:55.4 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,276.619,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,3,0,
71,,468130.453,4313283.624,2427.828,,-105.3678772,38.96794379,2413.806,Global,0.01,0.011,0.01,0.015,1.934,m,FIX,2025-04-01 10:15:07.8 UTC-06:00,2025-04-01 10:15:10.8 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,276.605,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,3,0,
72,,468130.499,4313283.811,2427.818,,-105.3678767,38.96794548,2413.796,Global,0.011,0.011,0.01,0.015,1.934,m,FIX,2025-04-01 10:15:30.8 UTC-06:00,2025-04-01 10:15:33.8 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,276.542,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,5,8,3,0,
73,,468130.472,4313284.046,2427.843,,-105.367877,38.96794759,2413.821,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2025-04-01 10:15:41.0 UTC-06:00,2025-04-01 10:15:44.0 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,276.562,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,5,8,3,0,
74,,468130.511,4313284.231,2427.852,,-105.3678766,38.96794926,2413.831,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,2025-04-01 10:15:55.0 UTC-06:00,2025-04-01 10:15:58.0 UTC-06:00,16,1.5,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,276.508,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,3,0,
75,,468130.533,4313284.401,2427.893,,-105.3678763,38.9679508,2413.871,Global,0.01,0.011,0.01,0.015,1.934,m,FIX,2025-04-01 10:16:08.8 UTC-06:00,2025-04-01 10:16:11.8 UTC-06:00,16,1.5,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,276.473,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,3,0,
76,,468130.559,4313284.617,2427.925,,-105.367876,38.96795274,2413.904,Global,0.011,0.011,0.012,0.015,1.934,m,FIX,2025-04-01 10:16:22.8 UTC-06:00,2025-04-01 10:16:25.8 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,276.438,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,3,0,
77,,468130.593,4313284.867,2427.989,,-105.3678757,38.967955,2413.967,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,2025-04-01 10:16:51.4 UTC-06:00,2025-04-01 10:16:54.4 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,276.389,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,3,0,
78,,468130.635,4313285.068,2427.996,,-105.3678752,38.96795681,2413.974,Global,0.01,0.011,0.01,0.015,1.934,m,FIX,2025-04-01 10:17:09.6 UTC-06:00,2025-04-01 10:17:12.6 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,276.329,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,3,0,
79,,468130.654,4313285.219,2428.076,,-105.367875,38.96795817,2414.054,Global,0.01,0.01,0.01,0.015,1.934,m,FIX,2025-04-01 10:17:26.6 UTC-06:00,2025-04-01 10:17:29.6 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,276.299,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,8,3,0,
80,,468130.636,4313285.455,2428.12,,-105.3678752,38.96796029,2414.098,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,2025-04-01 10:17:38.0 UTC-06:00,2025-04-01 10:17:41.0 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,276.306,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,8,3,0,
81,,468130.679,4313285.65,2428.186,,-105.3678747,38.96796206,2414.165,Global,0.01,0.011,0.01,0.015,1.934,m,FIX,2025-04-01 10:17:56.6 UTC-06:00,2025-04-01 10:17:59.6 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,276.258,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,8,3,0,
82,,468130.681,4313285.821,2428.211,,-105.3678747,38.96796359,2414.189,Global,0.011,0.01,0.011,0.015,1.934,m,FIX,2025-04-01 10:18:07.0 UTC-06:00,2025-04-01 10:18:10.0 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,276.238,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,3,0,
83,,468130.683,4313286.003,2428.21,,-105.3678747,38.96796524,2414.188,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2025-04-01 10:18:21.0 UTC-06:00,2025-04-01 10:18:24.0 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,276.234,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,3,0,
84,,468130.718,4313286.219,2428.211,,-105.3678743,38.96796718,2414.189,Global,0.01,0.01,0.011,0.015,1.934,m,FIX,2025-04-01 10:18:30.0 UTC-06:00,2025-04-01 10:18:33.0 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,276.182,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,3,0,
85,,468130.758,4313286.441,2428.216,,-105.3678738,38.96796919,2414.194,Global,0.01,0.01,0.01,0.015,1.934,m,FIX,2025-04-01 10:18:41.6 UTC-06:00,2025-04-01 10:18:44.6 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,276.13,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,3,0,
86,,468130.792,4313286.592,2428.199,,-105.3678734,38.96797055,2414.177,Global,0.01,0.01,0.01,0.015,1.934,m,FIX,2025-04-01 10:18:56.4 UTC-06:00,2025-04-01 10:18:59.4 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,276.093,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,5,8,3,0,
87,,468130.827,4313286.913,2427.395,,-105.367873,38.96797345,2413.373,Global,0.011,0.011,0.011,0.015,1.934,m,FIX,2025-04-01 10:20:10.6 UTC-06:00,2025-04-01 10:20:13.6 UTC-06:00,16,1.5,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,276.052,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,3,0,
88,,468130.824,4313287.055,2427.417,,-105.3678731,38.96797472,2413.395,Global,0.01,0.01,0.012,0.015,1.934,m,FIX,2025-04-01 10:20:19.8 UTC-06:00,2025-04-01 10:20:22.8 UTC-06:00,16,1.5,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,276.049,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,3,0,
89,,468130.856,4313287.24,2427.454,,-105.3678727,38.96797639,2413.432,Global,0.011,0.011,0.01,0.016,1.934,m,FIX,2025-04-01 10:20:33.8 UTC-06:00,2025-04-01 10:20:36.8 UTC-06:00,16,1.5,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,276.013,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,7,8,3,0,
90,,468130.928,4313287.411,2427.539,,-105.3678719,38.96797794,2413.517,Global,0.011,0.012,0.01,0.016,1.934,m,FIX,2025-04-01 10:20:48.8 UTC-06:00,2025-04-01 10:20:51.8 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.929,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,7,8,3,0,
91,,468130.923,4313287.647,2427.5,,-105.367872,38.96798006,2413.478,Global,0.012,0.011,0.01,0.016,1.934,m,FIX,2025-04-01 10:21:09.8 UTC-06:00,2025-04-01 10:21:12.8 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.918,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,10,5,8,3,0,
92,,468130.938,4313287.806,2427.521,,-105.3678718,38.96798149,2413.5,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,2025-04-01 10:21:23.8 UTC-06:00,2025-04-01 10:21:26.8 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.896,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,10,5,8,3,0,
93,,468131.016,4313288.004,2427.514,,-105.3678709,38.96798328,2413.492,Global,0.011,0.011,0.011,0.015,1.934,m,FIX,2025-04-01 10:21:48.4 UTC-06:00,2025-04-01 10:21:51.4 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.811,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,8,3,0,
94,,468131.073,4313288.176,2427.553,,-105.3678703,38.96798483,2413.532,Global,0.011,0.01,0.011,0.015,1.934,m,FIX,2025-04-01 10:21:59.6 UTC-06:00,2025-04-01 10:22:02.6 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.741,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,7,8,3,0,
95,,468131.054,4313288.416,2427.676,,-105.3678705,38.967987,2413.654,Global,0.011,0.011,0.011,0.015,1.934,m,FIX,2025-04-01 10:22:23.2 UTC-06:00,2025-04-01 10:22:26.2 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.75,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,4,8,3,0,
96,,468130.957,4313288.607,2428.203,,-105.3678716,38.96798871,2414.181,Global,0.011,0.01,0.011,0.015,1.934,m,FIX,2025-04-01 10:23:52.6 UTC-06:00,2025-04-01 10:23:55.6 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.842,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,5,9,3,0,
97,,468131.039,4313288.881,2428.311,,-105.3678707,38.96799119,2414.289,Global,0.01,0.011,0.01,0.015,1.934,m,FIX,2025-04-01 10:24:07.6 UTC-06:00,2025-04-01 10:24:10.6 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.733,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,9,3,0,
98,,468131.075,4313289.021,2428.322,,-105.3678703,38.96799245,2414.3,Global,0.011,0.01,0.01,0.015,1.934,m,FIX,2025-04-01 10:24:55.8 UTC-06:00,2025-04-01 10:24:58.8 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.688,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,4,9,3,0,
99,,468131.081,4313289.239,2428.281,,-105.3678702,38.96799441,2414.259,Global,0.01,0.01,0.011,0.015,1.934,m,FIX,2025-04-01 10:25:10.0 UTC-06:00,2025-04-01 10:25:13.0 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.681,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,5,9,3,0,
100,,468131.07,4313289.414,2428.238,,-105.3678704,38.96799599,2414.216,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,2025-04-01 10:25:28.8 UTC-06:00,2025-04-01 10:25:31.8 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.684,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,9,3,0,
101,,468131.106,4313289.633,2428.21,,-105.3678699,38.96799797,2414.189,Global,0.01,0.011,0.012,0.015,1.934,m,FIX,2025-04-01 10:25:49.0 UTC-06:00,2025-04-01 10:25:52.0 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.636,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,5,9,3,0,
102,,468131.215,4313289.819,2428.262,,-105.3678687,38.96799965,2414.241,Global,0.012,0.014,0.011,0.018,1.934,m,FIX,2025-04-01 10:26:12.6 UTC-06:00,2025-04-01 10:26:15.6 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.516,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,9,3,0,
103,,468131.261,4313290.019,2428.217,,-105.3678682,38.96800145,2414.195,Global,0.012,0.011,0.011,0.016,1.934,m,FIX,2025-04-01 10:26:44.8 UTC-06:00,2025-04-01 10:26:47.8 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.466,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,9,3,0,
104,,468131.314,4313290.214,2427.56,,-105.3678676,38.96800321,2413.538,Global,0.011,0.01,0.011,0.015,1.934,m,FIX,2025-04-01 10:27:19.6 UTC-06:00,2025-04-01 10:27:22.6 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.418,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,9,3,0,
105,,468131.293,4313290.381,2427.604,,-105.3678678,38.96800471,2413.582,Global,0.011,0.012,0.011,0.016,1.934,m,FIX,2025-04-01 10:27:30.8 UTC-06:00,2025-04-01 10:27:33.8 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.429,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,9,3,0,
106,,468131.284,4313290.626,2427.503,,-105.3678679,38.96800692,2413.481,Global,0.011,0.012,0.011,0.017,1.934,m,FIX,2025-04-01 10:27:41.8 UTC-06:00,2025-04-01 10:27:44.8 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.426,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,9,3,0,
107,,468131.308,4313290.814,2427.511,,-105.3678677,38.96800861,2413.489,Global,0.012,0.011,0.01,0.016,1.934,m,FIX,2025-04-01 10:27:55.0 UTC-06:00,2025-04-01 10:27:58.0 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.393,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,9,3,0,
108,,468131.294,4313290.973,2427.554,,-105.3678678,38.96801005,2413.532,Global,0.011,0.01,0.011,0.015,1.934,m,FIX,2025-04-01 10:28:07.0 UTC-06:00,2025-04-01 10:28:10.0 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.41,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,3,0,
109,,468131.337,4313291.194,2427.56,,-105.3678674,38.96801204,2413.539,Global,0.011,0.011,0.012,0.015,1.934,m,FIX,2025-04-01 10:28:17.8 UTC-06:00,2025-04-01 10:28:20.8 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.357,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,5,8,3,0,
110,,468131.385,4313291.368,2427.513,,-105.3678668,38.96801361,2413.491,Global,0.01,0.01,0.01,0.015,1.934,m,FIX,2025-04-01 10:28:40.2 UTC-06:00,2025-04-01 10:28:43.2 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.306,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,9,3,0,
111,,468131.42,4313291.551,2427.536,,-105.3678664,38.96801526,2413.514,Global,0.011,0.011,0.011,0.016,1.934,m,FIX,2025-04-01 10:28:49.6 UTC-06:00,2025-04-01 10:28:52.6 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.259,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,9,3,0,
112,,468131.467,4313291.797,2427.551,,-105.3678659,38.96801748,2413.529,Global,0.01,0.011,0.01,0.015,1.934,m,FIX,2025-04-01 10:29:08.4 UTC-06:00,2025-04-01 10:29:11.4 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.205,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,9,3,0,
113,,468131.538,4313291.982,2427.575,,-105.3678651,38.96801915,2413.553,Global,0.011,0.011,0.012,0.015,1.934,m,FIX,2025-04-01 10:29:20.0 UTC-06:00,2025-04-01 10:29:23.0 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.133,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,9,3,0,
114,,468131.514,4313292.184,2427.669,,-105.3678654,38.96802096,2413.647,Global,0.011,0.011,0.011,0.015,1.934,m,FIX,2025-04-01 10:29:31.0 UTC-06:00,2025-04-01 10:29:34.0 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.15,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,3,0,
115,,468131.513,4313292.37,2427.764,,-105.3678654,38.96802264,2413.742,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,2025-04-01 10:29:49.0 UTC-06:00,2025-04-01 10:29:52.0 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.144,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,3,0,
116,,468131.486,4313292.604,2427.699,,-105.3678657,38.96802475,2413.678,Global,0.011,0.011,0.011,0.015,1.934,m,FIX,2025-04-01 10:30:02.2 UTC-06:00,2025-04-01 10:30:05.2 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.162,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,8,3,0,
117,,468131.633,4313292.76,2427.66,,-105.367864,38.96802616,2413.638,Global,0.011,0.01,0.01,0.015,1.934,m,FIX,2025-04-01 10:30:21.0 UTC-06:00,2025-04-01 10:30:24.0 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.015,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,3,0,
118,,468131.601,4313292.97,2427.629,,-105.3678644,38.96802805,2413.607,Global,0.011,0.01,0.01,0.015,1.934,m,FIX,2025-04-01 10:30:33.4 UTC-06:00,2025-04-01 10:30:36.4 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.047,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,9,3,0,
119,,468131.608,4313293.167,2427.666,,-105.3678643,38.96802983,2413.644,Global,0.01,0.011,0.01,0.015,1.934,m,FIX,2025-04-01 10:30:55.6 UTC-06:00,2025-04-01 10:30:58.6 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.024,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,3,0,
120,,468131.571,4313293.406,2427.6,,-105.3678648,38.96803198,2413.578,Global,0.013,0.01,0.011,0.016,1.934,m,FIX,2025-04-01 10:31:07.4 UTC-06:00,2025-04-01 10:31:10.4 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.064,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,9,3,0,
121,,468131.553,4313293.584,2427.614,,-105.367865,38.96803359,2413.592,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,2025-04-01 10:31:19.0 UTC-06:00,2025-04-01 10:31:22.0 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.071,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,9,3,0,
122,,468131.576,4313293.793,2427.617,,-105.3678647,38.96803547,2413.595,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2025-04-01 10:31:32.6 UTC-06:00,2025-04-01 10:31:35.6 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.047,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,9,3,0,
123,,468131.557,4313293.955,2427.65,,-105.3678649,38.96803693,2413.628,Global,0.011,0.01,0.011,0.015,1.934,m,FIX,2025-04-01 10:31:43.8 UTC-06:00,2025-04-01 10:31:46.8 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,275.063,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,9,3,0,
124,,468131.624,4313294.223,2427.72,,-105.3678642,38.96803934,2413.698,Global,0.01,0.01,0.01,0.015,1.934,m,FIX,2025-04-01 10:31:53.8 UTC-06:00,2025-04-01 10:31:56.8 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,274.981,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,9,3,0,
125,,468131.63,4313294.389,2427.759,,-105.3678641,38.96804084,2413.737,Global,0.011,0.01,0.01,0.015,1.934,m,FIX,2025-04-01 10:32:05.2 UTC-06:00,2025-04-01 10:32:08.2 UTC-06:00,16,1.4,1.7,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,274.976,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,3,0,
126,,468131.816,4313294.578,2428.589,,-105.367862,38.96804255,2414.567,Global,0.012,0.011,0.01,0.017,1.934,m,FIX,2025-04-01 10:33:02.6 UTC-06:00,2025-04-01 10:33:05.6 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,274.764,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,3,0,
127,,468131.854,4313294.74,2428.711,,-105.3678615,38.96804402,2414.689,Global,0.011,0.01,0.011,0.015,1.934,m,FIX,2025-04-01 10:33:22.4 UTC-06:00,2025-04-01 10:33:25.4 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,274.726,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,3,0,
128,,468131.855,4313294.969,2428.455,,-105.3678616,38.96804607,2414.433,Global,0.011,0.016,0.013,0.019,1.934,m,FIX,2025-04-01 10:33:40.8 UTC-06:00,2025-04-01 10:33:43.8 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,274.723,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,3,0,
129,,468131.83,4313295.158,2428.207,,-105.3678618,38.96804777,2414.185,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,2025-04-01 10:33:58.0 UTC-06:00,2025-04-01 10:34:01.0 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,274.75,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,3,0,
130,,468131.814,4313295.326,2428.282,,-105.367862,38.96804929,2414.26,Global,0.01,0.011,0.01,0.015,1.934,m,FIX,2025-04-01 10:34:23.6 UTC-06:00,2025-04-01 10:34:26.6 UTC-06:00,16,1.4,1.6,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,274.759,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,3,0,
