siteID,labno,dateOn,dateOff,yrmonth,ph,Conduc,flagCa,Ca,flagMg,Mg,flagK,K,flagNa,Na,flagNH4,NH4,flagNO3,NO3,flagCl,Cl,flagSO4,SO4,flagBr,Br,svol,ppt,subppt,valcode,invalcode,modifiedOn
CO21,NV0816SW,"2001-04-03 18:05","2001-04-10 16:25",200104,5.610,3.300," ",.140," ",.026," ",.032," ",.026," ",.060," ",.330," ",.060," ",.190,0,-9,177.700,1.778,1.778,"w ","            ",2002-06-15
CO21,NV1073SW,"2001-04-10 16:25","2001-04-17 17:11",200104,6.130,4.200," ",.380," ",.022," ",.028," ",.029,<,.020," ",.670," ",.040," ",.290,0,-9,949.400,18.034,18.034,"w ","            ",2002-06-15
CO21,NV1284SW,"2001-04-17 17:12","2001-04-24 14:35",200104,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,75.600,1.270,1.270,"  ","c           ",2002-06-15
CO21,NV1520SW,"2001-04-24 14:35","2001-05-01 15:30",200104,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,9.000,-7.000,.127,"t ","            ",2002-06-15
CO21,NV1763SW,"2001-05-01 15:43","2001-05-08 15:40",200105,5.300,3.700," ",.100," ",.012," ",.011," ",.012,<,.020," ",.440," ",.030," ",.170,0,-9,-9.000,34.544,34.544,"w ","            ",2002-06-15
CO21,NV2016SW,"2001-05-08 15:43","2001-05-15 20:10",200105,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,375.500,4.826,4.826,"  ","c           ",2002-06-15
CO21,NV2266SW,"2001-05-15 20:10","2001-05-22 16:55",200105,5.090,7.800," ",.200," ",.024," ",.025," ",.021," ",.200," ",1.110," ",.050," ",.580,0,-9,731.000,10.160,10.160,"w ","            ",2002-06-15
CO21,NV2573SW,"2001-05-22 16:55","2001-05-29 22:50",200105,4.960,16.000," ",.600," ",.068," ",.061," ",.131," ",.560," ",2.700," ",.260," ",1.630,0,-9,175.400,2.540,2.540,"w ","            ",2002-06-15
CO21,NV2766SW,"2001-05-29 22:51","2001-06-05 14:30",200106,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,11.300,-7.000,.127,"t ","            ",2002-06-15
CO21,NV2954SW,"2001-06-05 15:00","2001-06-12 13:50",200106,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,193.000,3.556,3.556,"  ","c           ",2002-06-15
CO21,NV3205SW,"2001-06-12 13:50","2001-06-19 15:45",200106,6.190,8.300," ",.730," ",.067," ",.090," ",.095," ",.170," ",1.200," ",.100," ",.990,0,-9,902.500,12.446,12.446,"w ","            ",2002-06-15
CO21,NV3531SW,"2001-06-19 15:45","2001-06-26 15:15",200106,4.670,18.700," ",.580," ",.073," ",.104," ",.052," ",.390," ",2.720," ",.120," ",1.590,0,-9,653.900,11.938,11.938,"w ","            ",2002-06-15
CO21,NV3685SW,"2001-06-26 15:15","2001-07-03 15:10",200106,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,45.900,1.016,1.016,"  ","c           ",2002-06-15
CO21,NV3932SW,"2001-07-03 15:10","2001-07-10 16:20",200107,5.220,11.800," ",.480," ",.051," ",.052," ",.029," ",.550," ",2.110," ",.080," ",1.230,0,-9,1085.200,16.764,16.764,"w ","            ",2002-06-15
CO21,NV4223SW,"2001-07-10 16:20","2001-07-17 16:15",200107,4.750,13.200," ",.180," ",.026," ",.033," ",.010," ",.240," ",1.660," ",.050," ",.790,0,-9,2467.800,35.560,35.560,"w ","            ",2002-06-15
CO21,NV4497SW,"2001-07-17 16:15","2001-07-24 16:00",200107,4.360,27.400," ",.310," ",.038," ",.022," ",.057," ",.450," ",3.300," ",.120," ",1.860,0,-9,631.000,9.144,9.144,"w ","            ",2002-06-15
CO21,NV4684SW,"2001-07-24 16:00","2001-07-31 15:30",200107,4.700,16.400," ",.290," ",.045," ",.022," ",.027," ",.460," ",2.630," ",.100," ",1.020,0,-9,432.700,6.096,6.096,"w ","            ",2002-06-15
CO21,NV4916SW,"2001-07-31 15:31","2001-08-07 16:05",200108,4.530,18.500," ",.170," ",.022," ",.023," ",.026," ",.410," ",2.180," ",.070," ",1.300,0,-9,2983.400,43.942,43.942,"w ","            ",2002-06-15
CO21,NV5105SW,"2001-08-07 16:06","2001-08-14 13:42",200108,4.290,33.700," ",.320," ",.029," ",.023," ",.023," ",.700," ",4.620," ",.090," ",1.970,0,-9,731.500,9.906,9.906,"w ","            ",2002-06-15
CO21,NV5363SW,"2001-08-14 13:47","2001-08-21 16:13",200108,4.680,16.600," ",.250," ",.028," ",.084," ",.020," ",.500," ",2.190," ",.080," ",1.270,0,-9,817.400,10.160,10.160,"w ","            ",2002-06-15
CO21,NV5615SW,"2001-08-21 16:15","2001-08-28 17:30",200108,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,12.800,-9.990,.188,"t ","            ",2002-06-15
CO21,NV5966SW,"2001-08-28 17:30","2001-09-05 15:15",200109,4.680,21.900," ",.600," ",.079," ",.071," ",.079," ",.720," ",3.330," ",.150," ",2.150,0,-9,623.000,9.398,9.398,"w ","            ",2002-06-15
CO21,NV6042SW,"2001-09-05 15:15","2001-09-11 19:45",200109,5.870,6.300," ",.380," ",.042," ",.025," ",.058," ",.180," ",1.030," ",.070," ",.640,0,-9,995.900,14.478,14.478,"w ","            ",2002-06-15
CO21,NV6349SW,"2001-09-11 19:45","2001-09-18 15:40",200109,5.180,15.400," ",.580," ",.050," ",.040," ",.059," ",.780," ",3.020," ",.140," ",1.760,0,-9,198.600,4.572,4.572,"w ","            ",2002-06-15
CO21,NV6614SW,"2001-09-18 15:40","2001-09-25 15:30",200109,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",2002-06-15
CO21,NV6894SW,"2001-09-25 15:30","2001-10-02 15:15",200109,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,22.400,.254,.254,"  ","c           ",2002-06-15
CO21,NV7178SW,"2001-10-02 15:16","2001-10-11 14:20",200110,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,-7.000,.127,"t ","            ",2002-06-15
CO21,NV7284SW,"2001-10-11 14:25","2001-10-16 14:30",200110,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.900,-9.990,.013,"t ","            ",2002-06-15
CO21,NV7585SW,"2001-10-16 14:30","2001-10-23 16:00",200110,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",2002-06-15
CO21,NV7813SW,"2001-10-23 16:01","2001-10-30 18:40",200110,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,-7.000,.127,"t ","            ",2002-06-15
CO21,NV8089SW,"2001-10-30 18:45","2001-11-06 17:00",200111,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",2002-06-15
CO21,NV8306SW,"2001-11-06 17:00","2001-11-13 16:45",200111,6.130,11.600," ",.730," ",.065," ",.113," ",.093," ",.490," ",2.090," ",.150," ",1.440,0,-9,49.700,1.270,1.270,"w ","            ",2002-06-15
CO21,NV8594SW,"2001-11-13 16:45","2001-11-20 17:20",200111,5.350,8.200," ",.150," ",.027," ",.014," ",.010," ",.300," ",1.400," ",.070," ",.500,0,-9,52.900,1.016,1.016,"w ","            ",2002-06-15
CO21,NV8794SW,"2001-11-20 17:20","2001-11-27 17:40",200111,5.110,6.100," ",.080," ",.011," ",.018," ",.004," ",.140," ",.660," ",.020," ",.490,0,-9,753.900,11.430,11.430,"w ","            ",2002-06-15
CO21,NV9083SW,"2001-11-27 17:40","2001-12-04 19:00",200112,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",2002-06-15
CO21,NV9309SW,"2001-12-04 19:00","2001-12-11 18:25",200112,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,4.600,-7.000,.127,"t ","            ",2002-06-15
CO21,NV9505SW,"2001-12-11 18:25","2001-12-18 23:00",200112,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,7.800,-7.000,.127,"t ","            ",2002-06-15
CO21,NV9809SW,"2001-12-18 23:01","2001-12-24 14:25",200112,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,201.100,2.794,2.794,"  ","v           ",2002-06-15
CO21,NW0044SW,"2001-12-24 14:30","2002-01-02 18:25",200112,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,21.500,1.270,1.270,"  ","ve          ",2002-06-15
CO21,NW0214SW,"2002-01-02 18:26","2002-01-08 13:55",200201,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",2002-06-15
CO21,NW0548SW,"2002-01-08 13:56","2002-01-15 14:00",200201,5.150,10.100," ",.130," ",.015," ",.007," ",.044," ",.490," ",2.310," ",.100," ",.450,0,-9,138.500,2.032,2.032,"w ","            ",2002-06-15
CO21,NW0857SW,"2002-01-15 14:00","2002-01-23 17:40",200201,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,21.700,-7.000,.127,"t ","            ",2002-06-15
CO21,NW0988SW,"2002-01-23 17:41","2002-01-29 15:15",200201,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,-7.000,.127,"t ","            ",2002-06-15
CO21,NW1201SW,"2002-01-29 15:16","2002-02-05 16:05",200202,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,10.600,.254,.254,"  ","v           ",2002-06-15
CO21,NW1469SW,"2002-02-05 16:06","2002-02-12 22:15",200202,6.600,9.700," ",1.190," ",.113," ",.169," ",.325," ",.360," ",1.050," ",.480," ",.880,0,-9,36.900,1.016,1.016,wa,"            ",
CO21,NW1910SW,"2002-02-12 22:16","2002-02-19 15:40",200202,5.520,4.400," ",.100," ",.011,<,.003," ",.023," ",.210," ",.920," ",.030," ",.130,0,-9,227.700,3.302,3.302,"w ","            ",
CO21,NW2059SW,"2002-02-19 15:41","2002-02-27 00:25",200202,5.080,13.300," ",.570," ",.068," ",.032," ",.221," ",.210," ",2.880," ",.180," ",.830,0,-9,35.900,.254,.254,wa,"            ",
CO21,NW2228SW,"2002-02-27 00:26","2002-03-05 15:45",200203,5.730,7.000," ",.470," ",.047," ",.023," ",.082," ",.130," ",1.870," ",.090," ",.330,0,-9,38.500,1.524,1.524,"w ","            ",
CO21,NW2501SW,"2002-03-05 15:46","2002-03-12 14:18",200203,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,-7.000,.127,"t ","            ",
CO21,NW2752SW,"2002-03-12 14:19","2002-03-19 15:00",200203,5.940,6.600," ",.430," ",.030," ",.027," ",.056," ",.290," ",1.450," ",.060," ",.420,0,-9,586.000,8.636,8.636,"w ","            ",
CO21,NW3004SW,"2002-03-19 15:01","2002-03-26 15:12",200203,5.670,7.700," ",.430," ",.040," ",.019," ",.032," ",.300," ",1.840," ",.060," ",.620,0,-9,293.400,4.318,4.318,"w ","            ",
CO21,NW3254SW,"2002-03-26 15:13","2002-04-02 20:25",200203,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO21,NW3457SW,"2002-04-02 20:26","2002-04-09 15:30",200204,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO21,NW3797SW,"2002-04-09 15:31","2002-04-17 00:10",200204,6.400,17.300," ",.860," ",.097," ",.050," ",.178," ",.770," ",3.060," ",.260," ",1.190,0,-9,104.700,1.778,1.778,"w ","            ",
CO21,NW4032SW,"2002-04-17 00:11","2002-04-23 13:40",200204,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO21,NW4210SW,"2002-04-23 13:41","2002-04-30 16:00",200204,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO21,NW4504SW,"2002-04-30 16:01","2002-05-07 15:10",200205,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO21,NW4806SW,"2002-05-07 15:11","2002-05-14 14:10",200205,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,139.200,2.032,2.032,"  ","c           ",
CO21,NW5072SW,"2002-05-14 14:11","2002-05-21 22:25",200205,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,988.500,11.938,11.938,"  ","c           ",
CO21,NW5344SW,"2002-05-21 22:26","2002-05-28 20:43",200205,6.030,7.300," ",.390," ",.032," ",.020," ",.047," ",.400," ",1.510," ",.090," ",.560,0,-9,387.900,4.572,4.572,"w ","            ",
CO21,NW5498SW,"2002-05-28 20:44","2002-06-04 18:07",200206,4.460,19.500," ",.190," ",.018,<,.003," ",.015," ",.080," ",1.370," ",.040," ",1.620,0,-9,171.000,1.524,1.524,"w ","            ",
CO21,NW5827SW,"2002-06-04 18:08","2002-06-12 18:39",200206,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,153.100,-9.990,2.255,"  ","c           ",
CO21,NW6367SW,"2002-06-12 18:40","2002-06-25 20:00",200206,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,51.600,11.938,11.938,"  ","ve          ",
CO21,NW6540SW,"2002-06-25 20:05","2002-07-02 16:12",200206,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,257.300,3.810,3.810,"  ","c           ",
CO21,NW6774SW,"2002-07-02 16:13","2002-07-09 17:27",200207,4.920,11.000," ",.130," ",.016," ",.028," ",.010," ",.410," ",1.910," ",.050," ",.640,0,-9,488.700,-9.990,7.198,"w ","            ",
CO21,NW7043SW,"2002-07-09 17:28","2002-07-16 20:05",200207,5.340,35.500," ",1.950," ",.178," ",.080," ",.091," ",1.980," ",7.570," ",.270," ",4.250,0,-9,29.000,.508,.508,wa,"            ",
CO21,NW7265SW,"2002-07-16 20:07","2002-07-23 18:08",200207,5.410,10.600," ",.260," ",.035," ",.056," ",.027," ",.650," ",2.020," ",.060," ",.860,0,-9,457.300,6.858,6.858,"w ","            ",
CO21,NW7581SW,"2002-07-23 18:09","2002-07-30 21:30",200207,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,-7.000,.127,"t ","            ",
CO21,NW7898SW,"2002-07-30 21:31","2002-08-06 18:48",200208,4.880,13.600," ",.280," ",.040," ",.036," ",.017," ",.470," ",2.050," ",.050," ",1.040,0,-9,575.100,7.112,7.112,"w ","            ",
CO21,NW8059SW,"2002-08-06 18:52","2002-08-13 19:36",200208,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,-7.000,.127,"t ","            ",
CO21,NW8369SW,"2002-08-13 19:37","2002-08-20 21:00",200208,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,-7.000,.127,"t ","            ",
CO21,NW8564SW,"2002-08-20 21:01","2002-08-27 14:42",200208,5.420,25.600," ",1.040," ",.115," ",.073," ",.240," ",1.330," ",4.600," ",.360," ",3.150,0,-9,70.800,1.524,1.524,"w ","            ",
CO21,NW8869SW,"2002-08-27 14:44","2002-09-03 18:44",200208,5.690,14.300," ",1.110," ",.190," ",.064," ",.094," ",.440," ",2.860," ",.190," ",1.860,0,-9,-9.000,.762,.762,"w ","            ",
CO21,NW9162SW,"2002-09-03 18:46","2002-09-10 16:35",200209,4.970,8.800," ",.070," ",.005,<,.003,<,.003," ",.260," ",1.220," ",.010," ",.440,0,-9,1712.900,25.400,25.400,"w ","            ",
CO21,NW9350SW,"2002-09-10 16:37","2002-09-17 19:05",200209,5.250,5.800," ",.090," ",.014," ",.036," ",.006," ",.210," ",.790," ",.030," ",.350,0,-9,460.900,5.080,5.080,"w ","            ",
CO21,NW9660SW,"2002-09-17 19:07","2002-09-24 20:46",200209,5.320,11.700," ",.310," ",.029," ",.016," ",.024," ",.690," ",2.490," ",.070," ",.980,0,-9,114.700,1.270,1.270,"w ","            ",
CO21,NW9893SW,"2002-09-24 20:48","2002-10-01 20:17",200209,5.900,10.200," ",.800," ",.063," ",.051," ",.035," ",.390," ",1.930," ",.090," ",1.050,0,-9,52.800,.762,.762,"w ","            ",
CO21,NX0182SW,"2002-10-01 20:17","2002-10-08 22:11",200210,6.140,9.400," ",.380," ",.035," ",.046," ",.053," ",.620," ",1.830," ",.060," ",.960,0,-9,603.700,8.890,8.890,"w ","            ",
CO21,NX0456SW,"2002-10-08 22:12","2002-10-16 15:55",200210,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO21,NX0608SW,"2002-10-16 15:55","2002-10-22 17:00",200210,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO21,NX0894SW,"2002-10-22 17:01","2002-10-29 14:47",200210,4.900,9.600," ",.030," ",.004," ",.012," ",.014," ",.280," ",.880," ",.030," ",.790,0,-9,785.000,10.414,10.414,"w ","            ",
CO21,NX1116SW,"2002-10-29 14:48","2002-11-05 15:05",200211,4.680,19.400," ",.140," ",.018," ",.025," ",.050," ",.430," ",2.220," ",.080," ",1.190,0,-9,78.400,1.016,1.016,"w ","            ",
CO21,NX1384SW,"2002-11-05 15:05","2002-11-12 15:25",200211,5.850,3.000," ",.040," ",.009,<,.003," ",.009," ",.160," ",.440," ",.030," ",.070,0,-9,82.200,1.016,1.016,"w ","            ",
CO21,NX1647SW,"2002-11-12 15:30","2002-11-19 16:13",200211,4.690,17.300," ",.260," ",.017," ",.017," ",.056," ",.550," ",4.160," ",.140," ",.690,0,-9,31.300,.254,.254,wa,"            ",
CO21,NX1981SW,"2002-11-19 16:15","2002-11-26 15:17",200211,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO21,NX2149SW,"2002-11-26 15:18","2002-12-03 15:15",200211,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO21,NX2435SW,"2002-12-03 15:16","2002-12-10 15:50",200212,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO21,NX2589SW,"2002-12-10 15:50","2002-12-16 16:15",200212,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO21,NX3058SW,"2002-12-16 16:16","2002-12-24 16:00",200212,5.190,13.000," ",.370," ",.047," ",.030," ",.049," ",.690," ",2.800," ",.110," ",1.090,0,-9,36.300,.508,.508,wa,"            ",
CO21,NX3330SW,"2002-12-24 16:01","2003-01-02 22:40",200212,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,-9.000,1.270,1.270,"  ","e           ",
CO21,NX3428SW,"2003-01-02 22:41","2003-01-07 22:38",200301,5.490,9.100," ",.090," ",.009," ",.015," ",.025," ",.750," ",1.810," ",.050," ",1.210,0,-9,35.900,.508,.508,wa,"            ",
CO21,NX3738SW,"2003-01-07 22:39","2003-01-14 14:42",200301,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO21,NX3963SW,"2003-01-14 14:43","2003-01-21 16:18",200301,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO21,NX4275SW,"2003-01-21 16:19","2003-01-28 15:37",200301,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO21,NX4486SW,"2003-01-28 15:38","2003-02-04 15:27",200302,6.460,7.500," ",.610," ",.041," ",.031," ",.080," ",.120," ",.540," ",.030," ",.320,0,-9,75.400,1.778,1.778,"w ","            ",
CO21,NX4755SW,"2003-02-04 15:28","2003-02-11 14:30",200302,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,81.800,1.270,1.270,"  ","f           ",
CO21,NX5067SW,"2003-02-11 14:31","2003-02-18 17:00",200302,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,111.900,1.016,1.016,"  ","c           ",
CO21,NX5254SW,"2003-02-18 17:01","2003-02-25 17:55",200302,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,12.900,.254,.254,"  ","v           ",
CO21,NX5549SW,"2003-02-25 17:56","2003-03-04 15:58",200303,4.620,13.500," ",.040," ",.005," ",.003," ",.024," ",.170," ",1.900," ",.050," ",.370,0,-9,669.900,13.716,13.716,"w ","            ",
CO21,NX5779SW,"2003-03-04 15:59","2003-03-11 16:10",200303,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO21,NX6215SW,"2003-03-11 16:11","2003-03-18 20:45",200303,5.860,3.200," ",.100," ",.009," ",.010," ",.019," ",.240," ",.440," ",.030," ",.180,0,-9,1217.400,15.240,15.240,"w ","            ",
CO21,NX6305SW,"2003-03-18 20:46","2003-03-25 13:55",200303,4.830,8.100," ",.060," ",.004," ",.003," ",.006," ",.110," ",.820," ",.020," ",.390,0,-9,880.700,61.468,61.468,"w ","            ",
CO21,NX6578SW,"2003-03-25 13:56","2003-04-01 21:05",200303,5.900,6.900," ",.210," ",.024," ",.016," ",.064," ",.430," ",1.370," ",.130," ",.530,0,-9,121.600,1.778,1.778,"w ","            ",
CO21,NX6883SW,"2003-04-01 21:06","2003-04-08 15:15",200304,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,8.200,-7.000,.127,"t ","            ",
CO21,NX7124SW,"2003-04-08 15:15","2003-04-15 15:25",200304,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO21,NX7407SW,"2003-04-15 15:25","2003-04-22 15:19",200304,5.160,7.300," ",.110," ",.013,<,.003," ",.010," ",.320," ",1.060," ",.020," ",.520,0,-9,683.900,11.430,11.430,"w ","            ",
CO21,NX7616SW,"2003-04-22 15:20","2003-04-29 18:32",200304,5.520,5.100," ",.170," ",.020," ",.006," ",.022," ",.090," ",.500," ",.040," ",.280,0,-9,1072.400,13.716,13.716,"w ","            ",
CO21,NX7879SW,"2003-04-29 18:32","2003-05-06 18:35",200305,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,18.900,.254,.254,"  ","vc          ",
CO21,NX8137SW,"2003-05-06 18:36","2003-05-13 15:45",200305,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,140.400,1.778,1.778,"  ","c           ",
